"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.008,0.3,0.027,0.015,45,18,"서울 중구 덕수궁길 15",2016-01-14,"01"
"서울",111121,"중구",0.008,0.4,0.026,0.017,40,19,"서울 중구 덕수궁길 15",2016-01-14,"02"
"서울",111121,"중구",0.008,0.4,0.025,0.018,45,17,"서울 중구 덕수궁길 15",2016-01-14,"03"
"서울",111121,"중구",0.008,0.4,0.025,0.017,38,19,"서울 중구 덕수궁길 15",2016-01-14,"04"
"서울",111121,"중구",0.008,0.4,0.022,0.021,43,17,"서울 중구 덕수궁길 15",2016-01-14,"05"
"서울",111121,"중구",0.008,0.6,0.011,0.033,44,21,"서울 중구 덕수궁길 15",2016-01-14,"06"
"서울",111121,"중구",0.008,0.6,0.005,0.043,49,18,"서울 중구 덕수궁길 15",2016-01-14,"07"
"서울",111121,"중구",0.008,0.7,0.003,0.048,50,19,"서울 중구 덕수궁길 15",2016-01-14,"08"
"서울",111121,"중구",0.008,0.6,0.005,0.045,57,22,"서울 중구 덕수궁길 15",2016-01-14,"09"
"서울",111121,"중구",0.008,0.4,0.02,0.026,45,16,"서울 중구 덕수궁길 15",2016-01-14,"10"
"서울",111121,"중구",0.006,0.3,0.023,0.023,32,13,"서울 중구 덕수궁길 15",2016-01-14,"11"
"서울",111121,"중구",0.007,0.5,0.015,0.038,24,10,"서울 중구 덕수궁길 15",2016-01-14,"12"
"서울",111121,"중구",0.007,0.7,0.009,0.048,44,11,"서울 중구 덕수궁길 15",2016-01-14,"13"
"서울",111121,"중구",0.006,0.4,0.018,0.033,37,17,"서울 중구 덕수궁길 15",2016-01-14,"14"
"서울",111121,"중구",0.007,0.4,0.018,0.032,28,12,"서울 중구 덕수궁길 15",2016-01-14,"15"
"서울",111121,"중구",0.007,0.4,0.013,0.04,28,13,"서울 중구 덕수궁길 15",2016-01-14,"16"
"서울",111121,"중구",0.008,0.4,0.012,0.042,34,15,"서울 중구 덕수궁길 15",2016-01-14,"17"
"서울",111121,"중구",0.008,0.5,0.009,0.046,37,20,"서울 중구 덕수궁길 15",2016-01-14,"18"
"서울",111121,"중구",0.009,0.6,0.004,0.055,40,22,"서울 중구 덕수궁길 15",2016-01-14,"19"
"서울",111121,"중구",0.008,0.6,0.003,0.057,45,25,"서울 중구 덕수궁길 15",2016-01-14,"20"
"서울",111121,"중구",0.008,0.7,0.002,0.056,59,23,"서울 중구 덕수궁길 15",2016-01-14,"21"
"서울",111121,"중구",0.008,0.6,0.006,0.049,50,20,"서울 중구 덕수궁길 15",2016-01-14,"22"
"서울",111121,"중구",0.007,0.6,0.004,0.047,44,19,"서울 중구 덕수궁길 15",2016-01-14,"23"
"서울",111121,"중구",0.007,0.7,0.002,0.052,43,20,"서울 중구 덕수궁길 15",2016-01-14,"24"
"서울",111122,"한강대로",0.005,0.5,0.017,0.026,52,NA,"서울 용산구 한강대로 405",2016-01-14,"01"
"서울",111122,"한강대로",0.005,0.5,0.02,0.022,51,NA,"서울 용산구 한강대로 405",2016-01-14,"02"
"서울",111122,"한강대로",0.006,0.5,0.021,0.018,48,NA,"서울 용산구 한강대로 405",2016-01-14,"03"
"서울",111122,"한강대로",0.005,0.4,0.025,0.014,47,NA,"서울 용산구 한강대로 405",2016-01-14,"04"
"서울",111122,"한강대로",0.005,0.5,0.018,0.022,52,NA,"서울 용산구 한강대로 405",2016-01-14,"05"
"서울",111122,"한강대로",0.005,0.6,0.01,0.034,59,NA,"서울 용산구 한강대로 405",2016-01-14,"06"
"서울",111122,"한강대로",0.006,0.6,0.005,0.041,59,NA,"서울 용산구 한강대로 405",2016-01-14,"07"
"서울",111122,"한강대로",0.005,0.7,0.004,0.05,60,NA,"서울 용산구 한강대로 405",2016-01-14,"08"
