"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.002,0.7,0.01,0.04,144,32,"서울 중구 덕수궁길 15",2016-05-07,"01"
"서울",111121,"중구",0.003,0.6,0.016,0.031,189,42,"서울 중구 덕수궁길 15",2016-05-07,"02"
"서울",111121,"중구",0.003,0.7,0.016,0.029,224,39,"서울 중구 덕수궁길 15",2016-05-07,"03"
"서울",111121,"중구",0.003,0.6,0.019,0.025,226,44,"서울 중구 덕수궁길 15",2016-05-07,"04"
"서울",111121,"중구",0.003,0.6,0.026,0.02,227,32,"서울 중구 덕수궁길 15",2016-05-07,"05"
"서울",111121,"중구",0.003,0.6,0.02,0.026,203,36,"서울 중구 덕수궁길 15",2016-05-07,"06"
"서울",111121,"중구",0.005,0.6,0.018,0.032,163,31,"서울 중구 덕수궁길 15",2016-05-07,"07"
"서울",111121,"중구",0.005,0.6,0.016,0.036,148,31,"서울 중구 덕수궁길 15",2016-05-07,"08"
"서울",111121,"중구",0.006,0.6,0.017,0.038,134,27,"서울 중구 덕수궁길 15",2016-05-07,"09"
"서울",111121,"중구",0.007,0.7,0.018,0.038,129,29,"서울 중구 덕수궁길 15",2016-05-07,"10"
"서울",111121,"중구",0.007,0.6,0.023,0.036,129,33,"서울 중구 덕수궁길 15",2016-05-07,"11"
"서울",111121,"중구",0.004,0.5,0.043,0.016,129,26,"서울 중구 덕수궁길 15",2016-05-07,"12"
"서울",111121,"중구",0.003,0.4,0.05,0.011,105,12,"서울 중구 덕수궁길 15",2016-05-07,"13"
"서울",111121,"중구",0.002,0.4,0.049,0.013,69,9,"서울 중구 덕수궁길 15",2016-05-07,"14"
"서울",111121,"중구",0.002,0.4,0.051,0.013,39,14,"서울 중구 덕수궁길 15",2016-05-07,"15"
"서울",111121,"중구",0.003,0.4,0.05,0.017,33,5,"서울 중구 덕수궁길 15",2016-05-07,"16"
"서울",111121,"중구",0.003,0.5,0.048,0.019,43,11,"서울 중구 덕수궁길 15",2016-05-07,"17"
"서울",111121,"중구",0.003,0.5,0.044,0.023,46,12,"서울 중구 덕수궁길 15",2016-05-07,"18"
"서울",111121,"중구",0.003,0.5,0.04,0.029,40,14,"서울 중구 덕수궁길 15",2016-05-07,"19"
"서울",111121,"중구",0.003,0.5,0.03,0.039,51,17,"서울 중구 덕수궁길 15",2016-05-07,"20"
"서울",111121,"중구",0.004,0.6,0.012,0.057,50,13,"서울 중구 덕수궁길 15",2016-05-07,"21"
