"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.007,1,0.003,0.059,68,43,"서울 중구 덕수궁길 15",2016-01-17,"01"
"서울",111121,"중구",0.007,0.9,0.004,0.053,62,49,"서울 중구 덕수궁길 15",2016-01-17,"02"
"서울",111121,"중구",0.007,0.9,0.004,0.052,59,43,"서울 중구 덕수궁길 15",2016-01-17,"03"
"서울",111121,"중구",0.007,1.2,0.002,0.059,61,40,"서울 중구 덕수궁길 15",2016-01-17,"04"
"서울",111121,"중구",0.007,1.1,0.003,0.054,64,47,"서울 중구 덕수궁길 15",2016-01-17,"05"
"서울",111121,"중구",0.007,1,0.002,0.053,61,40,"서울 중구 덕수궁길 15",2016-01-17,"06"
"서울",111121,"중구",0.007,1.1,0.002,0.057,67,43,"서울 중구 덕수궁길 15",2016-01-17,"07"
"서울",111121,"중구",0.007,1.1,0.002,0.057,64,44,"서울 중구 덕수궁길 15",2016-01-17,"08"
"서울",111121,"중구",0.007,1,0.003,0.053,69,41,"서울 중구 덕수궁길 15",2016-01-17,"09"
"서울",111121,"중구",0.007,0.9,0.005,0.049,69,41,"서울 중구 덕수궁길 15",2016-01-17,"10"
"서울",111121,"중구",0.007,0.8,0.008,0.046,58,35,"서울 중구 덕수궁길 15",2016-01-17,"11"
"서울",111121,"중구",0.007,0.8,0.012,0.042,71,38,"서울 중구 덕수궁길 15",2016-01-17,"12"
"서울",111121,"중구",0.008,0.8,0.015,0.039,75,33,"서울 중구 덕수궁길 15",2016-01-17,"13"
"서울",111121,"중구",0.008,0.8,0.014,0.042,72,35,"서울 중구 덕수궁길 15",2016-01-17,"14"
"서울",111121,"중구",0.008,0.8,0.013,0.046,67,37,"서울 중구 덕수궁길 15",2016-01-17,"15"
"서울",111121,"중구",0.008,0.8,0.011,0.05,72,39,"서울 중구 덕수궁길 15",2016-01-17,"16"
"서울",111121,"중구",0.007,0.8,0.007,0.057,70,39,"서울 중구 덕수궁길 15",2016-01-17,"17"
"서울",111121,"중구",0.007,0.9,0.004,0.06,74,38,"서울 중구 덕수궁길 15",2016-01-17,"18"
"서울",111121,"중구",0.007,1,0.003,0.064,81,48,"서울 중구 덕수궁길 15",2016-01-17,"19"
"서울",111121,"중구",0.007,1,0.003,0.064,86,44,"서울 중구 덕수궁길 15",2016-01-17,"20"
"서울",111121,"중구",0.007,1,0.003,0.066,81,41,"서울 중구 덕수궁길 15",2016-01-17,"21"
"서울",111121,"중구",0.007,1.1,0.002,0.064,82,53,"서울 중구 덕수궁길 15",2016-01-17,"22"
"서울",111121,"중구",0.007,1,0.002,0.058,84,51,"서울 중구 덕수궁길 15",2016-01-17,"23"
"서울",111121,"중구",0.007,1.1,0.002,0.063,81,52,"서울 중구 덕수궁길 15",2016-01-17,"24"
"서울",111122,"한강대로",0.005,0.8,0.003,0.053,69,NA,"서울 용산구 한강대로 405",2016-01-17,"01"
"서울",111122,"한강대로",0.005,0.8,0.003,0.053,70,NA,"서울 용산구 한강대로 405",2016-01-17,"02"
"서울",111122,"한강대로",0.005,0.7,0.005,0.045,61,NA,"서울 용산구 한강대로 405",2016-01-17,"03"
"서울",111122,"한강대로",0.005,0.8,0.003,0.05,58,NA,"서울 용산구 한강대로 405",2016-01-17,"04"
"서울",111122,"한강대로",0.005,0.9,0.003,0.051,74,NA,"서울 용산구 한강대로 405",2016-01-17,"05"
"서울",111122,"한강대로",0.005,0.7,0.004,0.045,65,NA,"서울 용산구 한강대로 405",2016-01-17,"06"
"서울",111122,"한강대로",0.005,0.8,0.003,0.048,70,NA,"서울 용산구 한강대로 405",2016-01-17,"07"
"서울",111122,"한강대로",0.005,0.7,0.003,0.048,70,NA,"서울 용산구 한강대로 405",2016-01-17,"08"
"서울",111122,"한강대로",0.005,0.8,0.003,0.048,64,NA,"서울 용산구 한강대로 405",2016-01-17,"09"
"서울",111122,"한강대로",0.005,0.8,0.005,0.049,67,NA,"서울 용산구 한강대로 405",2016-01-17,"10"
"서울",111122,"한강대로",0.005,0.8,0.006,0.055,74,NA,"서울 용산구 한강대로 405",2016-01-17,"11"
"서울",111122,"한강대로",0.006,0.8,0.007,0.053,93,NA,"서울 용산구 한강대로 405",2016-01-17,"12"
"서울",111122,"한강대로",0.006,0.7,0.009,0.048,92,NA,"서울 용산구 한강대로 405",2016-01-17,"13"
"서울",111122,"한강대로",0.006,0.7,0.009,0.051,91,NA,"서울 용산구 한강대로 405",2016-01-17,"14"
"서울",111122,"한강대로",0.007,0.7,0.008,0.057,99,NA,"서울 용산구 한강대로 405",2016-01-17,"15"
"서울",111122,"한강대로",0.007,0.8,0.009,0.048,98,NA,"서울 용산구 한강대로 405",2016-01-17,"16"
"서울",111122,"한강대로",0.006,0.8,0.006,0.061,92,NA,"서울 용산구 한강대로 405",2016-01-17,"17"
"서울",111122,"한강대로",0.006,0.8,0.003,0.057,97,NA,"서울 용산구 한강대로 405",2016-01-17,"18"
"서울",111122,"한강대로",0.006,0.9,0.003,0.056,94,NA,"서울 용산구 한강대로 405",2016-01-17,"19"
"서울",111122,"한강대로",0.006,0.9,0.002,0.067,98,NA,"서울 용산구 한강대로 405",2016-01-17,"20"
"서울",111122,"한강대로",0.006,0.8,0.002,0.064,82,NA,"서울 용산구 한강대로 405",2016-01-17,"21"
"서울",111122,"한강대로",0.006,1.1,0.003,0.063,85,NA,"서울 용산구 한강대로 405",2016-01-17,"22"
"서울",111122,"한강대로",0.006,1.5,0.002,0.067,85,NA,"서울 용산구 한강대로 405",2016-01-17,"23"
"서울",111122,"한강대로",0.007,1.3,0.003,0.078,99,NA,"서울 용산구 한강대로 405",2016-01-17,"24"
"서울",111123,"종로구",0.005,0.8,0.001,0.063,81,76,"서울 종로구 종로35가길 19",2016-01-17,"01"
"서울",111123,"종로구",0.005,0.6,0.001,0.051,72,68,"서울 종로구 종로35가길 19",2016-01-17,"02"
"서울",111123,"종로구",0.005,0.9,0.001,0.058,71,65,"서울 종로구 종로35가길 19",2016-01-17,"03"
"서울",111123,"종로구",0.005,1.1,0.001,0.063,83,80,"서울 종로구 종로35가길 19",2016-01-17,"04"
"서울",111123,"종로구",0.005,0.7,0.001,0.049,78,74,"서울 종로구 종로35가길 19",2016-01-17,"05"
"서울",111123,"종로구",0.005,0.8,0.001,0.05,72,73,"서울 종로구 종로35가길 19",2016-01-17,"06"
"서울",111123,"종로구",0.005,0.8,0.001,0.049,81,81,"서울 종로구 종로35가길 19",2016-01-17,"07"
"서울",111123,"종로구",0.005,0.8,0.001,0.049,81,77,"서울 종로구 종로35가길 19",2016-01-17,"08"
"서울",111123,"종로구",0.005,0.7,0.002,0.045,81,77,"서울 종로구 종로35가길 19",2016-01-17,"09"
"서울",111123,"종로구",0.005,0.6,0.004,0.045,74,69,"서울 종로구 종로35가길 19",2016-01-17,"10"
"서울",111123,"종로구",0.005,0.5,0.008,0.038,74,62,"서울 종로구 종로35가길 19",2016-01-17,"11"
"서울",111123,"종로구",0.006,0.5,0.011,0.036,68,56,"서울 종로구 종로35가길 19",2016-01-17,"12"
"서울",111123,"종로구",0.006,0.5,0.015,0.033,74,63,"서울 종로구 종로35가길 19",2016-01-17,"13"
"서울",111123,"종로구",0.006,0.5,0.014,0.037,73,65,"서울 종로구 종로35가길 19",2016-01-17,"14"
"서울",111123,"종로구",0.006,0.4,0.015,0.037,72,67,"서울 종로구 종로35가길 19",2016-01-17,"15"
"서울",111123,"종로구",0.006,0.4,0.014,0.037,77,71,"서울 종로구 종로35가길 19",2016-01-17,"16"
"서울",111123,"종로구",0.006,0.5,0.005,0.052,75,69,"서울 종로구 종로35가길 19",2016-01-17,"17"
"서울",111123,"종로구",0.006,0.5,0.003,0.054,85,78,"서울 종로구 종로35가길 19",2016-01-17,"18"
"서울",111123,"종로구",0.006,0.6,0.002,0.051,89,81,"서울 종로구 종로35가길 19",2016-01-17,"19"
"서울",111123,"종로구",0.006,0.6,0.002,0.055,83,78,"서울 종로구 종로35가길 19",2016-01-17,"20"
"서울",111123,"종로구",0.006,0.7,0.001,0.061,72,64,"서울 종로구 종로35가길 19",2016-01-17,"21"
