"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.006,0.6,0.02,0.031,25,17,"서울 중구 덕수궁길 15",2016-02-25,"01"
"서울",111121,"중구",0.006,0.6,0.02,0.025,22,14,"서울 중구 덕수궁길 15",2016-02-25,"02"
"서울",111121,"중구",0.007,0.7,0.019,0.026,25,12,"서울 중구 덕수궁길 15",2016-02-25,"03"
"서울",111121,"중구",0.006,0.7,0.021,0.027,27,13,"서울 중구 덕수궁길 15",2016-02-25,"04"
"서울",111121,"중구",0.006,0.7,0.013,0.026,25,15,"서울 중구 덕수궁길 15",2016-02-25,"05"
"서울",111121,"중구",0.006,0.8,0.004,0.034,25,18,"서울 중구 덕수궁길 15",2016-02-25,"06"
"서울",111121,"중구",0.006,0.8,0.002,0.048,26,19,"서울 중구 덕수궁길 15",2016-02-25,"07"
"서울",111121,"중구",0.007,0.9,0.002,0.055,38,23,"서울 중구 덕수궁길 15",2016-02-25,"08"
"서울",111121,"중구",0.007,1.2,0.003,0.065,33,19,"서울 중구 덕수궁길 15",2016-02-25,"09"
"서울",111121,"중구",0.007,1.5,0.005,0.07,40,20,"서울 중구 덕수궁길 15",2016-02-25,"10"
"서울",111121,"중구",0.008,1.2,0.01,0.058,36,19,"서울 중구 덕수궁길 15",2016-02-25,"11"
"서울",111121,"중구",0.008,1,0.014,0.048,45,24,"서울 중구 덕수궁길 15",2016-02-25,"12"
"서울",111121,"중구",0.009,0.9,0.023,0.043,39,29,"서울 중구 덕수궁길 15",2016-02-25,"13"
"서울",111121,"중구",0.008,0.8,0.027,0.03,41,31,"서울 중구 덕수궁길 15",2016-02-25,"14"
"서울",111121,"중구",0.008,0.7,0.029,0.027,44,26,"서울 중구 덕수궁길 15",2016-02-25,"15"
"서울",111121,"중구",0.009,0.7,0.034,0.029,52,24,"서울 중구 덕수궁길 15",2016-02-25,"16"
"서울",111121,"중구",0.009,0.6,0.035,0.046,74,39,"서울 중구 덕수궁길 15",2016-02-25,"17"
"서울",111121,"중구",0.008,0.6,0.032,0.024,79,43,"서울 중구 덕수궁길 15",2016-02-25,"18"
"서울",111121,"중구",0.008,0.6,0.029,0.03,66,36,"서울 중구 덕수궁길 15",2016-02-25,"19"
"서울",111121,"중구",0.008,0.6,0.018,0.032,69,34,"서울 중구 덕수궁길 15",2016-02-25,"20"
"서울",111121,"중구",0.008,0.7,0.016,0.042,72,48,"서울 중구 덕수궁길 15",2016-02-25,"21"
"서울",111121,"중구",0.008,0.8,0.017,0.044,70,47,"서울 중구 덕수궁길 15",2016-02-25,"22"
"서울",111121,"중구",0.009,0.8,0.015,0.042,83,45,"서울 중구 덕수궁길 15",2016-02-25,"23"
"서울",111121,"중구",0.009,0.8,0.019,0.034,83,38,"서울 중구 덕수궁길 15",2016-02-25,"24"
"서울",111122,"한강대로",0.004,0.6,0.013,0.036,38,NA,"서울 용산구 한강대로 405",2016-02-25,"01"
"서울",111122,"한강대로",0.004,0.5,0.017,0.029,28,NA,"서울 용산구 한강대로 405",2016-02-25,"02"
"서울",111122,"한강대로",0.004,0.5,0.019,0.028,25,NA,"서울 용산구 한강대로 405",2016-02-25,"03"
"서울",111122,"한강대로",0.004,0.5,0.02,0.027,31,NA,"서울 용산구 한강대로 405",2016-02-25,"04"
"서울",111122,"한강대로",0.005,0.5,0.016,0.033,33,NA,"서울 용산구 한강대로 405",2016-02-25,"05"
"서울",111122,"한강대로",0.007,0.6,0.008,0.047,37,NA,"서울 용산구 한강대로 405",2016-02-25,"06"
"서울",111122,"한강대로",0.008,0.8,0.003,0.062,42,NA,"서울 용산구 한강대로 405",2016-02-25,"07"
"서울",111122,"한강대로",0.007,1,0.003,0.076,50,NA,"서울 용산구 한강대로 405",2016-02-25,"08"
"서울",111122,"한강대로",0.007,1,0.003,0.069,52,NA,"서울 용산구 한강대로 405",2016-02-25,"09"
"서울",111122,"한강대로",0.006,0.9,0.005,0.065,54,NA,"서울 용산구 한강대로 405",2016-02-25,"10"
"서울",111122,"한강대로",0.006,0.8,0.008,0.06,60,NA,"서울 용산구 한강대로 405",2016-02-25,"11"
"서울",111122,"한강대로",NA,NA,NA,NA,62,NA,"서울 용산구 한강대로 405",2016-02-25,"12"
"서울",111122,"한강대로",NA,NA,NA,NA,58,NA,"서울 용산구 한강대로 405",2016-02-25,"13"
"서울",111122,"한강대로",0.007,0.7,0.018,0.04,53,NA,"서울 용산구 한강대로 405",2016-02-25,"14"
"서울",111122,"한강대로",0.007,0.6,0.021,0.045,64,NA,"서울 용산구 한강대로 405",2016-02-25,"15"
"서울",111122,"한강대로",0.008,0.6,0.026,0.042,84,NA,"서울 용산구 한강대로 405",2016-02-25,"16"
"서울",111122,"한강대로",0.007,0.6,0.023,0.044,88,NA,"서울 용산구 한강대로 405",2016-02-25,"17"
"서울",111122,"한강대로",0.008,0.7,0.019,0.05,94,NA,"서울 용산구 한강대로 405",2016-02-25,"18"
"서울",111122,"한강대로",0.009,0.7,0.014,0.052,89,NA,"서울 용산구 한강대로 405",2016-02-25,"19"
"서울",111122,"한강대로",0.008,0.8,0.011,0.061,95,NA,"서울 용산구 한강대로 405",2016-02-25,"20"
"서울",111122,"한강대로",0.009,0.9,0.008,0.059,105,NA,"서울 용산구 한강대로 405",2016-02-25,"21"
"서울",111122,"한강대로",0.008,0.8,0.011,0.055,104,NA,"서울 용산구 한강대로 405",2016-02-25,"22"
"서울",111122,"한강대로",0.009,0.7,0.012,0.056,91,NA,"서울 용산구 한강대로 405",2016-02-25,"23"
"서울",111122,"한강대로",0.008,0.7,0.013,0.045,99,NA,"서울 용산구 한강대로 405",2016-02-25,"24"
"서울",111123,"종로구",0.003,0.2,0.024,0.014,22,5,"서울 종로구 종로35가길 19",2016-02-25,"01"
"서울",111123,"종로구",0.003,0.2,0.023,0.015,25,5,"서울 종로구 종로35가길 19",2016-02-25,"02"
"서울",111123,"종로구",0.003,0.2,0.021,0.016,24,8,"서울 종로구 종로35가길 19",2016-02-25,"03"
"서울",111123,"종로구",0.003,0.3,0.02,0.019,24,8,"서울 종로구 종로35가길 19",2016-02-25,"04"
"서울",111123,"종로구",0.003,0.3,0.015,0.027,30,12,"서울 종로구 종로35가길 19",2016-02-25,"05"
"서울",111123,"종로구",0.003,0.3,0.011,0.032,28,14,"서울 종로구 종로35가길 19",2016-02-25,"06"
"서울",111123,"종로구",0.004,0.5,0.001,0.05,31,15,"서울 종로구 종로35가길 19",2016-02-25,"07"
"서울",111123,"종로구",0.004,0.6,0.002,0.053,33,15,"서울 종로구 종로35가길 19",2016-02-25,"08"
"서울",111123,"종로구",0.004,0.7,0.003,0.054,37,17,"서울 종로구 종로35가길 19",2016-02-25,"09"
"서울",111123,"종로구",0.004,0.7,0.004,0.058,50,24,"서울 종로구 종로35가길 19",2016-02-25,"10"
"서울",111123,"종로구",0.005,0.5,0.011,0.041,51,34,"서울 종로구 종로35가길 19",2016-02-25,"11"
"서울",111123,"종로구",0.005,0.4,0.015,0.034,44,29,"서울 종로구 종로35가길 19",2016-02-25,"12"
"서울",111123,"종로구",0.005,0.4,0.022,0.026,45,26,"서울 종로구 종로35가길 19",2016-02-25,"13"
"서울",111123,"종로구",0.005,0.3,0.025,0.023,42,26,"서울 종로구 종로35가길 19",2016-02-25,"14"
"서울",111123,"종로구",0.006,0.3,0.026,0.026,51,30,"서울 종로구 종로35가길 19",2016-02-25,"15"
"서울",111123,"종로구",0.006,0.4,0.029,0.024,71,47,"서울 종로구 종로35가길 19",2016-02-25,"16"
"서울",111123,"종로구",0.005,0.3,0.029,0.025,69,42,"서울 종로구 종로35가길 19",2016-02-25,"17"
"서울",111123,"종로구",0.005,0.4,0.023,0.032,70,42,"서울 종로구 종로35가길 19",2016-02-25,"18"
"서울",111123,"종로구",0.005,0.4,0.02,0.036,77,55,"서울 종로구 종로35가길 19",2016-02-25,"19"
"서울",111123,"종로구",0.006,0.5,0.014,0.043,83,61,"서울 종로구 종로35가길 19",2016-02-25,"20"
"서울",111123,"종로구",0.006,0.5,0.016,0.039,82,62,"서울 종로구 종로35가길 19",2016-02-25,"21"
"서울",111123,"종로구",0.006,0.5,0.014,0.039,83,63,"서울 종로구 종로35가길 19",2016-02-25,"22"
"서울",111123,"종로구",0.007,0.4,0.015,0.037,82,67,"서울 종로구 종로35가길 19",2016-02-25,"23"
"서울",111123,"종로구",0.005,0.5,0.02,0.025,89,69,"서울 종로구 종로35가길 19",2016-02-25,"24"
