"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.005,0.5,0.016,0.042,59,29,"서울 중구 덕수궁길 15",2016-11-13,"01"
"서울",111121,"중구",0.005,0.4,0.02,0.035,59,29,"서울 중구 덕수궁길 15",2016-11-13,"02"
"서울",111121,"중구",0.005,0.6,0.013,0.043,59,30,"서울 중구 덕수궁길 15",2016-11-13,"03"
"서울",111121,"중구",0.005,1,0.002,0.066,62,31,"서울 중구 덕수궁길 15",2016-11-13,"04"
"서울",111121,"중구",0.004,0.9,0.002,0.058,64,32,"서울 중구 덕수궁길 15",2016-11-13,"05"
"서울",111121,"중구",0.005,0.7,0.002,0.053,64,34,"서울 중구 덕수궁길 15",2016-11-13,"06"
"서울",111121,"중구",0.004,0.7,0.002,0.052,65,35,"서울 중구 덕수궁길 15",2016-11-13,"07"
"서울",111121,"중구",0.004,0.7,0.002,0.051,62,36,"서울 중구 덕수궁길 15",2016-11-13,"08"
"서울",111121,"중구",0.004,0.7,0.003,0.05,62,36,"서울 중구 덕수궁길 15",2016-11-13,"09"
"서울",111121,"중구",0.004,0.6,0.005,0.049,63,35,"서울 중구 덕수궁길 15",2016-11-13,"10"
"서울",111121,"중구",0.004,0.6,0.01,0.048,62,35,"서울 중구 덕수궁길 15",2016-11-13,"11"
"서울",111121,"중구",0.004,0.5,0.014,0.045,61,33,"서울 중구 덕수궁길 15",2016-11-13,"12"
"서울",111121,"중구",0.004,0.5,0.016,0.045,60,34,"서울 중구 덕수궁길 15",2016-11-13,"13"
"서울",111121,"중구",0.004,0.4,0.026,0.035,59,34,"서울 중구 덕수궁길 15",2016-11-13,"14"
"서울",111121,"중구",0.004,0.4,0.026,0.036,57,29,"서울 중구 덕수궁길 15",2016-11-13,"15"
"서울",111121,"중구",0.003,0.4,0.021,0.041,56,30,"서울 중구 덕수궁길 15",2016-11-13,"16"
"서울",111121,"중구",0.003,0.5,0.015,0.046,54,31,"서울 중구 덕수궁길 15",2016-11-13,"17"
"서울",111121,"중구",0.003,0.5,0.009,0.053,57,31,"서울 중구 덕수궁길 15",2016-11-13,"18"
"서울",111121,"중구",0.003,0.6,0.005,0.058,57,33,"서울 중구 덕수궁길 15",2016-11-13,"19"
"서울",111121,"중구",0.003,0.7,0.002,0.061,62,36,"서울 중구 덕수궁길 15",2016-11-13,"20"
"서울",111121,"중구",0.003,0.6,0.003,0.057,62,35,"서울 중구 덕수궁길 15",2016-11-13,"21"
"서울",111121,"중구",0.003,0.6,0.003,0.055,58,32,"서울 중구 덕수궁길 15",2016-11-13,"22"
"서울",111121,"중구",0.003,0.6,0.002,0.057,58,32,"서울 중구 덕수궁길 15",2016-11-13,"23"
"서울",111121,"중구",0.003,0.6,0.002,0.055,54,30,"서울 중구 덕수궁길 15",2016-11-13,"24"
"서울",111122,"한강대로",0.007,0.9,0.009,0.058,76,NA,"서울 용산구 한강대로 405",2016-11-13,"01"
"서울",111122,"한강대로",0.006,0.7,0.014,0.048,81,NA,"서울 용산구 한강대로 405",2016-11-13,"02"
"서울",111122,"한강대로",0.005,0.8,0.011,0.052,85,NA,"서울 용산구 한강대로 405",2016-11-13,"03"
"서울",111122,"한강대로",0.005,0.9,0.003,0.059,84,NA,"서울 용산구 한강대로 405",2016-11-13,"04"
"서울",111122,"한강대로",0.005,0.9,0.003,0.056,79,NA,"서울 용산구 한강대로 405",2016-11-13,"05"
"서울",111122,"한강대로",0.006,0.8,0.003,0.061,80,NA,"서울 용산구 한강대로 405",2016-11-13,"06"
"서울",111122,"한강대로",0.006,0.7,0.002,0.057,70,NA,"서울 용산구 한강대로 405",2016-11-13,"07"
"서울",111122,"한강대로",0.005,0.7,0.002,0.059,62,NA,"서울 용산구 한강대로 405",2016-11-13,"08"
"서울",111122,"한강대로",0.005,0.7,0.003,0.06,68,NA,"서울 용산구 한강대로 405",2016-11-13,"09"
"서울",111122,"한강대로",0.005,0.7,0.004,0.054,81,NA,"서울 용산구 한강대로 405",2016-11-13,"10"
"서울",111122,"한강대로",0.005,0.6,0.008,0.055,67,NA,"서울 용산구 한강대로 405",2016-11-13,"11"
"서울",111122,"한강대로",0.005,0.6,0.014,0.051,74,NA,"서울 용산구 한강대로 405",2016-11-13,"12"
"서울",111122,"한강대로",0.005,0.6,0.017,0.054,70,NA,"서울 용산구 한강대로 405",2016-11-13,"13"
"서울",111122,"한강대로",0.005,0.5,0.022,0.046,73,NA,"서울 용산구 한강대로 405",2016-11-13,"14"
"서울",111122,"한강대로",0.005,0.6,0.022,0.051,70,NA,"서울 용산구 한강대로 405",2016-11-13,"15"
"서울",111122,"한강대로",0.005,0.6,0.016,0.057,84,NA,"서울 용산구 한강대로 405",2016-11-13,"16"
"서울",111122,"한강대로",0.004,0.6,0.011,0.053,80,NA,"서울 용산구 한강대로 405",2016-11-13,"17"
"서울",111122,"한강대로",0.005,0.6,0.006,0.065,79,NA,"서울 용산구 한강대로 405",2016-11-13,"18"
"서울",111122,"한강대로",0.004,0.7,0.004,0.068,77,NA,"서울 용산구 한강대로 405",2016-11-13,"19"
"서울",111122,"한강대로",0.004,0.8,0.003,0.065,74,NA,"서울 용산구 한강대로 405",2016-11-13,"20"
"서울",111122,"한강대로",0.005,0.7,0.003,0.064,65,NA,"서울 용산구 한강대로 405",2016-11-13,"21"
"서울",111122,"한강대로",0.005,0.7,0.002,0.061,82,NA,"서울 용산구 한강대로 405",2016-11-13,"22"
"서울",111122,"한강대로",0.004,0.7,0.002,0.063,80,NA,"서울 용산구 한강대로 405",2016-11-13,"23"
"서울",111122,"한강대로",0.004,0.6,0.002,0.058,74,NA,"서울 용산구 한강대로 405",2016-11-13,"24"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"01"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"02"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"03"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"04"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"05"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"06"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"07"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"08"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"09"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"10"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"11"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"12"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"13"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"14"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"15"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"16"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"17"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"18"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-13,"19"
