"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.002,0.4,0.021,0.016,26,21,"서울 중구 덕수궁길 15",2016-11-20,"01"
"서울",111121,"중구",0.002,0.5,0.022,0.015,30,24,"서울 중구 덕수궁길 15",2016-11-20,"02"
"서울",111121,"중구",0.003,0.6,0.022,0.014,37,30,"서울 중구 덕수궁길 15",2016-11-20,"03"
"서울",111121,"중구",0.003,0.7,0.021,0.014,44,37,"서울 중구 덕수궁길 15",2016-11-20,"04"
"서울",111121,"중구",0.003,0.7,0.017,0.017,44,39,"서울 중구 덕수궁길 15",2016-11-20,"05"
"서울",111121,"중구",0.003,0.7,0.012,0.02,45,36,"서울 중구 덕수궁길 15",2016-11-20,"06"
"서울",111121,"중구",0.003,0.7,0.008,0.025,41,34,"서울 중구 덕수궁길 15",2016-11-20,"07"
"서울",111121,"중구",0.003,0.7,0.006,0.029,40,30,"서울 중구 덕수궁길 15",2016-11-20,"08"
"서울",111121,"중구",0.003,0.7,0.007,0.029,42,32,"서울 중구 덕수궁길 15",2016-11-20,"09"
"서울",111121,"중구",0.003,0.7,0.01,0.029,41,30,"서울 중구 덕수궁길 15",2016-11-20,"10"
"서울",111121,"중구",0.003,0.6,0.013,0.028,41,31,"서울 중구 덕수궁길 15",2016-11-20,"11"
"서울",111121,"중구",0.003,0.7,0.016,0.029,41,30,"서울 중구 덕수궁길 15",2016-11-20,"12"
"서울",111121,"중구",0.003,0.5,0.028,0.019,39,27,"서울 중구 덕수궁길 15",2016-11-20,"13"
"서울",111121,"중구",0.003,0.4,0.036,0.015,38,23,"서울 중구 덕수궁길 15",2016-11-20,"14"
"서울",111121,"중구",0.002,0.3,0.039,0.014,36,16,"서울 중구 덕수궁길 15",2016-11-20,"15"
"서울",111121,"중구",0.002,0.4,0.033,0.021,35,18,"서울 중구 덕수궁길 15",2016-11-20,"16"
"서울",111121,"중구",0.002,0.3,0.033,0.02,37,19,"서울 중구 덕수궁길 15",2016-11-20,"17"
"서울",111121,"중구",0.003,0.3,0.03,0.022,41,17,"서울 중구 덕수궁길 15",2016-11-20,"18"
"서울",111121,"중구",0.003,0.4,0.014,0.039,42,17,"서울 중구 덕수궁길 15",2016-11-20,"19"
"서울",111121,"중구",0.003,0.4,0.022,0.031,41,19,"서울 중구 덕수궁길 15",2016-11-20,"20"
"서울",111121,"중구",0.003,0.5,0.014,0.04,39,20,"서울 중구 덕수궁길 15",2016-11-20,"21"
"서울",111121,"중구",0.003,0.6,0.003,0.053,42,21,"서울 중구 덕수궁길 15",2016-11-20,"22"
"서울",111121,"중구",0.003,0.7,0.002,0.058,44,23,"서울 중구 덕수궁길 15",2016-11-20,"23"
"서울",111121,"중구",0.003,0.7,0.002,0.059,46,23,"서울 중구 덕수궁길 15",2016-11-20,"24"
"서울",111122,"한강대로",0.004,0.5,0.016,0.022,21,NA,"서울 용산구 한강대로 405",2016-11-20,"01"
"서울",111122,"한강대로",0.004,0.6,0.021,0.015,37,NA,"서울 용산구 한강대로 405",2016-11-20,"02"
"서울",111122,"한강대로",0.004,0.6,0.022,0.012,33,NA,"서울 용산구 한강대로 405",2016-11-20,"03"
"서울",111122,"한강대로",0.004,0.7,0.02,0.012,48,NA,"서울 용산구 한강대로 405",2016-11-20,"04"
"서울",111122,"한강대로",0.004,0.7,0.014,0.017,52,NA,"서울 용산구 한강대로 405",2016-11-20,"05"
"서울",111122,"한강대로",0.004,0.7,0.012,0.016,60,NA,"서울 용산구 한강대로 405",2016-11-20,"06"
"서울",111122,"한강대로",0.004,0.7,0.009,0.021,NA,NA,"서울 용산구 한강대로 405",2016-11-20,"07"
"서울",111122,"한강대로",0.004,0.7,0.005,0.028,52,NA,"서울 용산구 한강대로 405",2016-11-20,"08"
"서울",111122,"한강대로",0.004,0.7,0.007,0.026,64,NA,"서울 용산구 한강대로 405",2016-11-20,"09"
"서울",111122,"한강대로",0.004,0.7,0.009,0.032,52,NA,"서울 용산구 한강대로 405",2016-11-20,"10"
"서울",111122,"한강대로",0.005,0.8,0.01,0.024,49,NA,"서울 용산구 한강대로 405",2016-11-20,"11"
"서울",111122,"한강대로",0.005,0.7,0.014,0.035,52,NA,"서울 용산구 한강대로 405",2016-11-20,"12"
"서울",111122,"한강대로",0.004,0.6,0.021,0.025,48,NA,"서울 용산구 한강대로 405",2016-11-20,"13"
"서울",111122,"한강대로",0.004,0.5,0.028,0.026,46,NA,"서울 용산구 한강대로 405",2016-11-20,"14"
"서울",111122,"한강대로",0.004,0.4,0.031,0.029,35,NA,"서울 용산구 한강대로 405",2016-11-20,"15"
"서울",111122,"한강대로",0.004,0.5,0.025,0.032,45,NA,"서울 용산구 한강대로 405",2016-11-20,"16"
"서울",111122,"한강대로",0.004,0.5,0.023,0.029,62,NA,"서울 용산구 한강대로 405",2016-11-20,"17"
"서울",111122,"한강대로",0.004,0.5,0.012,0.049,63,NA,"서울 용산구 한강대로 405",2016-11-20,"18"
"서울",111122,"한강대로",0.004,0.6,0.007,0.052,75,NA,"서울 용산구 한강대로 405",2016-11-20,"19"
"서울",111122,"한강대로",0.004,0.6,0.007,0.058,59,NA,"서울 용산구 한강대로 405",2016-11-20,"20"
"서울",111122,"한강대로",0.004,0.6,0.006,0.052,57,NA,"서울 용산구 한강대로 405",2016-11-20,"21"
"서울",111122,"한강대로",0.004,0.7,0.002,0.056,53,NA,"서울 용산구 한강대로 405",2016-11-20,"22"
"서울",111122,"한강대로",0.005,0.8,0.001,0.066,66,NA,"서울 용산구 한강대로 405",2016-11-20,"23"
"서울",111122,"한강대로",0.004,0.9,0.001,0.06,78,NA,"서울 용산구 한강대로 405",2016-11-20,"24"
"서울",111123,"종로구",0.002,0.4,0.021,0.016,30,19,"서울 종로구 종로35가길 19",2016-11-20,"01"
"서울",111123,"종로구",0.003,0.5,0.023,0.014,32,21,"서울 종로구 종로35가길 19",2016-11-20,"02"
"서울",111123,"종로구",0.003,0.6,0.025,0.01,39,26,"서울 종로구 종로35가길 19",2016-11-20,"03"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-11-20,"04"
"서울",111123,"종로구",0.003,0.7,0.019,0.013,54,36,"서울 종로구 종로35가길 19",2016-11-20,"05"
"서울",111123,"종로구",0.003,0.7,0.015,0.015,48,36,"서울 종로구 종로35가길 19",2016-11-20,"06"
"서울",111123,"종로구",0.002,0.7,0.013,0.019,45,35,"서울 종로구 종로35가길 19",2016-11-20,"07"
"서울",111123,"종로구",0.003,0.7,0.009,0.025,44,31,"서울 종로구 종로35가길 19",2016-11-20,"08"
"서울",111123,"종로구",0.004,0.7,0.009,0.027,39,27,"서울 종로구 종로35가길 19",2016-11-20,"09"
"서울",111123,"종로구",0.003,0.7,0.014,0.027,36,25,"서울 종로구 종로35가길 19",2016-11-20,"10"
"서울",111123,"종로구",0.003,0.6,0.023,0.021,32,21,"서울 종로구 종로35가길 19",2016-11-20,"11"
"서울",111123,"종로구",0.004,0.7,0.018,0.031,36,24,"서울 종로구 종로35가길 19",2016-11-20,"12"
"서울",111123,"종로구",0.003,0.5,0.029,0.02,41,25,"서울 종로구 종로35가길 19",2016-11-20,"13"
"서울",111123,"종로구",0.002,0.3,0.04,0.012,44,15,"서울 종로구 종로35가길 19",2016-11-20,"14"
"서울",111123,"종로구",0.003,0.3,0.041,0.013,38,18,"서울 종로구 종로35가길 19",2016-11-20,"15"
"서울",111123,"종로구",0.003,0.3,0.04,0.015,36,16,"서울 종로구 종로35가길 19",2016-11-20,"16"
"서울",111123,"종로구",0.003,0.3,0.04,0.015,40,17,"서울 종로구 종로35가길 19",2016-11-20,"17"
"서울",111123,"종로구",0.003,0.4,0.026,0.027,44,18,"서울 종로구 종로35가길 19",2016-11-20,"18"
"서울",111123,"종로구",0.002,0.5,0.015,0.038,42,20,"서울 종로구 종로35가길 19",2016-11-20,"19"
"서울",111123,"종로구",0.003,0.5,0.014,0.038,40,15,"서울 종로구 종로35가길 19",2016-11-20,"20"
"서울",111123,"종로구",0.003,0.6,0.004,0.051,39,19,"서울 종로구 종로35가길 19",2016-11-20,"21"
"서울",111123,"종로구",0.003,0.6,0.003,0.053,44,23,"서울 종로구 종로35가길 19",2016-11-20,"22"
"서울",111123,"종로구",0.003,0.7,0.002,0.057,42,22,"서울 종로구 종로35가길 19",2016-11-20,"23"
"서울",111123,"종로구",0.003,0.6,0.007,0.044,41,20,"서울 종로구 종로35가길 19",2016-11-20,"24"
"서울",111124,"청계천로",0.004,0.4,0.019,0.019,31,NA,"서울 중구 청계천로 184",2016-11-20,"01"
"서울",111124,"청계천로",0.005,0.5,0.02,0.015,33,NA,"서울 중구 청계천로 184",2016-11-20,"02"
"서울",111124,"청계천로",0.005,0.6,0.023,0.011,37,NA,"서울 중구 청계천로 184",2016-11-20,"03"
"서울",111124,"청계천로",0.005,0.7,0.02,0.014,46,NA,"서울 중구 청계천로 184",2016-11-20,"04"
"서울",111124,"청계천로",0.004,0.7,0.018,0.012,47,NA,"서울 중구 청계천로 184",2016-11-20,"05"
"서울",111124,"청계천로",0.005,0.7,0.013,0.016,45,NA,"서울 중구 청계천로 184",2016-11-20,"06"
"서울",111124,"청계천로",0.005,0.7,0.01,0.022,42,NA,"서울 중구 청계천로 184",2016-11-20,"07"
"서울",111124,"청계천로",0.006,0.7,0.004,0.036,36,NA,"서울 중구 청계천로 184",2016-11-20,"08"
"서울",111124,"청계천로",0.005,0.7,0.007,0.033,38,NA,"서울 중구 청계천로 184",2016-11-20,"09"
"서울",111124,"청계천로",0.006,0.7,0.008,0.036,41,NA,"서울 중구 청계천로 184",2016-11-20,"10"
"서울",111124,"청계천로",0.005,0.9,0.013,0.033,38,NA,"서울 중구 청계천로 184",2016-11-20,"11"
"서울",111124,"청계천로",0.005,0.7,0.011,0.041,35,NA,"서울 중구 청계천로 184",2016-11-20,"12"
"서울",111124,"청계천로",0.005,0.6,0.023,0.025,35,NA,"서울 중구 청계천로 184",2016-11-20,"13"
"서울",111124,"청계천로",0.005,0.4,0.035,0.015,33,NA,"서울 중구 청계천로 184",2016-11-20,"14"
"서울",111124,"청계천로",0.005,0.4,0.038,0.015,33,NA,"서울 중구 청계천로 184",2016-11-20,"15"
"서울",111124,"청계천로",0.005,0.5,0.034,0.023,31,NA,"서울 중구 청계천로 184",2016-11-20,"16"
"서울",111124,"청계천로",0.005,0.4,0.031,0.03,35,NA,"서울 중구 청계천로 184",2016-11-20,"17"
"서울",111124,"청계천로",0.005,0.5,0.017,0.05,38,NA,"서울 중구 청계천로 184",2016-11-20,"18"
"서울",111124,"청계천로",0.005,0.6,0.008,0.061,38,NA,"서울 중구 청계천로 184",2016-11-20,"19"
"서울",111124,"청계천로",0.005,0.5,0.011,0.053,34,NA,"서울 중구 청계천로 184",2016-11-20,"20"
"서울",111124,"청계천로",0.006,0.8,0.004,0.071,41,NA,"서울 중구 청계천로 184",2016-11-20,"21"
