"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.004,0.4,0.023,0.016,21,11,"서울 중구 덕수궁길 15",2016-09-28,"01"
"서울",111121,"중구",0.004,0.4,0.024,0.013,20,15,"서울 중구 덕수궁길 15",2016-09-28,"02"
"서울",111121,"중구",0.004,0.4,0.031,0.009,16,12,"서울 중구 덕수궁길 15",2016-09-28,"03"
"서울",111121,"중구",0.004,0.4,0.029,0.009,15,14,"서울 중구 덕수궁길 15",2016-09-28,"04"
"서울",111121,"중구",0.004,0.4,0.029,0.007,18,12,"서울 중구 덕수궁길 15",2016-09-28,"05"
"서울",111121,"중구",0.004,0.5,0.007,0.022,18,11,"서울 중구 덕수궁길 15",2016-09-28,"06"
"서울",111121,"중구",0.004,0.4,0.009,0.022,30,22,"서울 중구 덕수궁길 15",2016-09-28,"07"
"서울",111121,"중구",0.005,0.5,0.004,0.03,18,18,"서울 중구 덕수궁길 15",2016-09-28,"08"
"서울",111121,"중구",0.005,0.6,0.005,0.031,23,14,"서울 중구 덕수궁길 15",2016-09-28,"09"
"서울",111121,"중구",0.005,0.6,0.005,0.033,30,17,"서울 중구 덕수궁길 15",2016-09-28,"10"
"서울",111121,"중구",0.005,0.5,0.008,0.029,31,21,"서울 중구 덕수궁길 15",2016-09-28,"11"
"서울",111121,"중구",0.005,0.6,0.006,0.033,31,16,"서울 중구 덕수궁길 15",2016-09-28,"12"
"서울",111121,"중구",0.005,0.6,0.007,0.033,35,19,"서울 중구 덕수궁길 15",2016-09-28,"13"
"서울",111121,"중구",0.005,0.5,0.012,0.027,34,22,"서울 중구 덕수궁길 15",2016-09-28,"14"
"서울",111121,"중구",0.005,0.5,0.018,0.02,35,20,"서울 중구 덕수궁길 15",2016-09-28,"15"
"서울",111121,"중구",0.005,0.6,0.009,0.033,49,24,"서울 중구 덕수궁길 15",2016-09-28,"16"
"서울",111121,"중구",0.005,0.6,0.008,0.035,59,33,"서울 중구 덕수궁길 15",2016-09-28,"17"
"서울",111121,"중구",0.005,0.5,0.011,0.023,59,35,"서울 중구 덕수궁길 15",2016-09-28,"18"
"서울",111121,"중구",0.005,0.5,0.01,0.023,54,27,"서울 중구 덕수궁길 15",2016-09-28,"19"
"서울",111121,"중구",0.005,0.5,0.004,0.027,50,27,"서울 중구 덕수궁길 15",2016-09-28,"20"
"서울",111121,"중구",0.005,0.6,0.003,0.026,52,33,"서울 중구 덕수궁길 15",2016-09-28,"21"
"서울",111121,"중구",0.005,0.6,0.004,0.025,57,38,"서울 중구 덕수궁길 15",2016-09-28,"22"
"서울",111121,"중구",0.005,0.5,0.007,0.017,50,38,"서울 중구 덕수궁길 15",2016-09-28,"23"
"서울",111121,"중구",0.005,0.5,0.004,0.019,43,24,"서울 중구 덕수궁길 15",2016-09-28,"24"
"서울",111122,"한강대로",0.004,0.5,0.015,0.032,24,NA,"서울 용산구 한강대로 405",2016-09-28,"01"
"서울",111122,"한강대로",0.004,0.4,0.02,0.022,20,NA,"서울 용산구 한강대로 405",2016-09-28,"02"
"서울",111122,"한강대로",0.004,0.4,0.026,0.017,20,NA,"서울 용산구 한강대로 405",2016-09-28,"03"
"서울",111122,"한강대로",0.004,0.4,0.025,0.015,20,NA,"서울 용산구 한강대로 405",2016-09-28,"04"
"서울",111122,"한강대로",0.003,0.4,0.029,0.015,13,NA,"서울 용산구 한강대로 405",2016-09-28,"05"
"서울",111122,"한강대로",0.003,0.5,0.012,0.036,19,NA,"서울 용산구 한강대로 405",2016-09-28,"06"
"서울",111122,"한강대로",0.004,0.5,0.004,0.042,34,NA,"서울 용산구 한강대로 405",2016-09-28,"07"
"서울",111122,"한강대로",0.004,0.6,0.004,0.051,28,NA,"서울 용산구 한강대로 405",2016-09-28,"08"
"서울",111122,"한강대로",0.004,0.6,0.006,0.043,41,NA,"서울 용산구 한강대로 405",2016-09-28,"09"
"서울",111122,"한강대로",0.005,0.7,0.004,0.064,43,NA,"서울 용산구 한강대로 405",2016-09-28,"10"
"서울",111122,"한강대로",0.004,0.6,0.008,0.047,42,NA,"서울 용산구 한강대로 405",2016-09-28,"11"
"서울",111122,"한강대로",0.004,0.6,0.007,0.048,50,NA,"서울 용산구 한강대로 405",2016-09-28,"12"
"서울",111122,"한강대로",0.004,0.7,0.005,0.055,48,NA,"서울 용산구 한강대로 405",2016-09-28,"13"
"서울",111122,"한강대로",0.004,0.6,0.006,0.047,51,NA,"서울 용산구 한강대로 405",2016-09-28,"14"
"서울",111122,"한강대로",0.004,0.6,0.01,0.048,48,NA,"서울 용산구 한강대로 405",2016-09-28,"15"
"서울",111122,"한강대로",0.004,0.7,0.008,0.045,49,NA,"서울 용산구 한강대로 405",2016-09-28,"16"
"서울",111122,"한강대로",0.005,0.7,0.006,0.058,70,NA,"서울 용산구 한강대로 405",2016-09-28,"17"
"서울",111122,"한강대로",0.004,0.7,0.005,0.064,62,NA,"서울 용산구 한강대로 405",2016-09-28,"18"
"서울",111122,"한강대로",0.004,0.6,0.005,0.045,59,NA,"서울 용산구 한강대로 405",2016-09-28,"19"
"서울",111122,"한강대로",0.004,0.7,0.004,0.047,60,NA,"서울 용산구 한강대로 405",2016-09-28,"20"
"서울",111122,"한강대로",0.005,0.7,0.003,0.039,72,NA,"서울 용산구 한강대로 405",2016-09-28,"21"
"서울",111122,"한강대로",0.004,0.7,0.003,0.042,64,NA,"서울 용산구 한강대로 405",2016-09-28,"22"
"서울",111122,"한강대로",0.004,0.6,0.003,0.038,60,NA,"서울 용산구 한강대로 405",2016-09-28,"23"
"서울",111122,"한강대로",0.004,0.5,0.003,NA,48,NA,"서울 용산구 한강대로 405",2016-09-28,"24"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"01"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"02"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"03"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"04"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"05"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"06"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"07"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"08"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"09"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"10"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"11"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"12"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"13"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"14"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"15"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"16"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"17"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"18"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"19"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"20"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"21"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"22"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"23"
"서울",111123,"종로구",NA,NA,NA,NA,NA,NA,"서울 종로구 종로35가길 19",2016-09-28,"24"
"서울",111124,"청계천로",0.005,0.3,0.017,0.032,17,NA,"서울 중구 청계천로 184",2016-09-28,"01"
"서울",111124,"청계천로",0.005,0.4,0.014,0.03,22,NA,"서울 중구 청계천로 184",2016-09-28,"02"
"서울",111124,"청계천로",0.006,0.4,0.009,0.038,22,NA,"서울 중구 청계천로 184",2016-09-28,"03"
"서울",111124,"청계천로",0.005,0.3,0.02,0.018,22,NA,"서울 중구 청계천로 184",2016-09-28,"04"
"서울",111124,"청계천로",0.005,0.3,0.012,0.032,20,NA,"서울 중구 청계천로 184",2016-09-28,"05"
"서울",111124,"청계천로",0.005,0.3,0.006,0.036,25,NA,"서울 중구 청계천로 184",2016-09-28,"06"
"서울",111124,"청계천로",0.005,0.4,0.004,0.044,26,NA,"서울 중구 청계천로 184",2016-09-28,"07"
"서울",111124,"청계천로",0.006,0.5,0.004,0.047,27,NA,"서울 중구 청계천로 184",2016-09-28,"08"
"서울",111124,"청계천로",0.005,0.9,0.003,0.064,29,NA,"서울 중구 청계천로 184",2016-09-28,"09"
"서울",111124,"청계천로",0.006,0.7,0.003,0.06,27,NA,"서울 중구 청계천로 184",2016-09-28,"10"
"서울",111124,"청계천로",0.007,0.7,0.004,0.059,30,NA,"서울 중구 청계천로 184",2016-09-28,"11"
"서울",111124,"청계천로",0.007,0.9,0.004,0.062,31,NA,"서울 중구 청계천로 184",2016-09-28,"12"
"서울",111124,"청계천로",0.007,0.8,0.004,0.057,37,NA,"서울 중구 청계천로 184",2016-09-28,"13"
"서울",111124,"청계천로",0.006,0.8,0.008,0.059,40,NA,"서울 중구 청계천로 184",2016-09-28,"14"
"서울",111124,"청계천로",0.006,0.8,0.011,0.048,34,NA,"서울 중구 청계천로 184",2016-09-28,"15"
"서울",111124,"청계천로",0.006,1.1,0.008,0.059,44,NA,"서울 중구 청계천로 184",2016-09-28,"16"
"서울",111124,"청계천로",0.006,0.9,0.006,0.069,42,NA,"서울 중구 청계천로 184",2016-09-28,"17"
"서울",111124,"청계천로",0.006,0.7,0.005,0.054,51,NA,"서울 중구 청계천로 184",2016-09-28,"18"
"서울",111124,"청계천로",0.006,0.8,0.003,0.051,49,NA,"서울 중구 청계천로 184",2016-09-28,"19"
"서울",111124,"청계천로",0.006,0.6,0.002,0.052,44,NA,"서울 중구 청계천로 184",2016-09-28,"20"
"서울",111124,"청계천로",0.006,0.6,0.002,0.047,45,NA,"서울 중구 청계천로 184",2016-09-28,"21"
"서울",111124,"청계천로",0.006,0.5,0.003,0.038,41,NA,"서울 중구 청계천로 184",2016-09-28,"22"
"서울",111124,"청계천로",0.006,0.5,0.003,0.033,43,NA,"서울 중구 청계천로 184",2016-09-28,"23"
"서울",111124,"청계천로",0.006,0.4,0.002,0.03,34,NA,"서울 중구 청계천로 184",2016-09-28,"24"
"서울",111125,"종로",0.003,0.2,0.019,0.015,17,NA,"서울 종로구 종로 169",2016-09-28,"01"
"서울",111125,"종로",0.003,0.2,0.014,0.016,22,NA,"서울 종로구 종로 169",2016-09-28,"02"
"서울",111125,"종로",0.003,0.3,0.011,0.018,19,NA,"서울 종로구 종로 169",2016-09-28,"03"
"서울",111125,"종로",0.003,0.2,0.018,0.011,15,NA,"서울 종로구 종로 169",2016-09-28,"04"
"서울",111125,"종로",0.003,0.3,0.011,0.017,14,NA,"서울 종로구 종로 169",2016-09-28,"05"
"서울",111125,"종로",0.003,0.3,0.005,0.027,16,NA,"서울 종로구 종로 169",2016-09-28,"06"
"서울",111125,"종로",0.003,0.3,0.005,0.029,18,NA,"서울 종로구 종로 169",2016-09-28,"07"
"서울",111125,"종로",0.003,0.3,0.01,0.024,15,NA,"서울 종로구 종로 169",2016-09-28,"08"
"서울",111125,"종로",0.003,0.5,0.004,0.033,23,NA,"서울 종로구 종로 169",2016-09-28,"09"
"서울",111125,"종로",0.004,0.4,0.005,0.036,25,NA,"서울 종로구 종로 169",2016-09-28,"10"
"서울",111125,"종로",0.003,0.4,0.006,0.035,33,NA,"서울 종로구 종로 169",2016-09-28,"11"
"서울",111125,"종로",0.003,0.5,0.005,0.037,19,NA,"서울 종로구 종로 169",2016-09-28,"12"
"서울",111125,"종로",0.004,0.5,0.005,0.038,25,NA,"서울 종로구 종로 169",2016-09-28,"13"
"서울",111125,"종로",0.004,0.5,0.01,0.034,38,NA,"서울 종로구 종로 169",2016-09-28,"14"
"서울",111125,"종로",0.003,0.5,0.011,0.038,24,NA,"서울 종로구 종로 169",2016-09-28,"15"
"서울",111125,"종로",0.004,0.8,0.006,0.061,56,NA,"서울 종로구 종로 169",2016-09-28,"16"
"서울",111125,"종로",0.004,0.6,0.006,0.053,44,NA,"서울 종로구 종로 169",2016-09-28,"17"
"서울",111125,"종로",0.003,0.5,0.006,0.034,51,NA,"서울 종로구 종로 169",2016-09-28,"18"
"서울",111125,"종로",0.004,0.5,0.004,0.032,32,NA,"서울 종로구 종로 169",2016-09-28,"19"
"서울",111125,"종로",0.004,0.5,0.003,0.032,50,NA,"서울 종로구 종로 169",2016-09-28,"20"
"서울",111125,"종로",0.004,0.4,0.003,0.028,48,NA,"서울 종로구 종로 169",2016-09-28,"21"
"서울",111125,"종로",0.004,0.4,0.004,0.033,47,NA,"서울 종로구 종로 169",2016-09-28,"22"
"서울",111125,"종로",0.004,0.5,0.003,0.028,23,NA,"서울 종로구 종로 169",2016-09-28,"23"
"서울",111125,"종로",0.004,0.5,0.002,0.027,46,NA,"서울 종로구 종로 169",2016-09-28,"24"
"서울",111131,"용산구",0.003,0.4,0.015,0.025,24,16,"서울 용산구 한남대로 136",2016-09-28,"01"
"서울",111131,"용산구",0.003,0.3,0.016,0.012,17,13,"서울 용산구 한남대로 136",2016-09-28,"02"
"서울",111131,"용산구",0.003,0.4,0.011,0.016,21,15,"서울 용산구 한남대로 136",2016-09-28,"03"
"서울",111131,"용산구",0.003,0.4,0.017,0.013,18,13,"서울 용산구 한남대로 136",2016-09-28,"04"
"서울",111131,"용산구",0.003,0.3,0.015,0.012,22,14,"서울 용산구 한남대로 136",2016-09-28,"05"
"서울",111131,"용산구",0.003,0.4,0.005,0.024,24,15,"서울 용산구 한남대로 136",2016-09-28,"06"
"서울",111131,"용산구",0.003,0.4,0.002,0.028,29,20,"서울 용산구 한남대로 136",2016-09-28,"07"
"서울",111131,"용산구",0.003,0.4,0.002,0.025,26,15,"서울 용산구 한남대로 136",2016-09-28,"08"
"서울",111131,"용산구",0.003,0.4,0.004,0.03,28,18,"서울 용산구 한남대로 136",2016-09-28,"09"
"서울",111131,"용산구",0.003,0.5,0.003,0.035,30,18,"서울 용산구 한남대로 136",2016-09-28,"10"
"서울",111131,"용산구",0.004,0.5,0.004,0.039,37,23,"서울 용산구 한남대로 136",2016-09-28,"11"
"서울",111131,"용산구",0.003,0.5,0.004,0.039,32,22,"서울 용산구 한남대로 136",2016-09-28,"12"
"서울",111131,"용산구",0.003,0.5,0.004,0.04,40,24,"서울 용산구 한남대로 136",2016-09-28,"13"
"서울",111131,"용산구",0.004,0.5,0.005,0.036,32,25,"서울 용산구 한남대로 136",2016-09-28,"14"
"서울",111131,"용산구",0.004,0.5,0.01,0.035,35,28,"서울 용산구 한남대로 136",2016-09-28,"15"
"서울",111131,"용산구",0.003,0.5,0.015,0.033,38,31,"서울 용산구 한남대로 136",2016-09-28,"16"
"서울",111131,"용산구",0.003,0.5,0.01,0.04,43,31,"서울 용산구 한남대로 136",2016-09-28,"17"
"서울",111131,"용산구",0.004,0.6,0.003,0.038,53,38,"서울 용산구 한남대로 136",2016-09-28,"18"
"서울",111131,"용산구",0.004,0.5,0.002,0.034,48,36,"서울 용산구 한남대로 136",2016-09-28,"19"
"서울",111131,"용산구",0.004,0.6,0.001,0.029,46,33,"서울 용산구 한남대로 136",2016-09-28,"20"
"서울",111131,"용산구",0.004,0.6,0.001,0.025,48,33,"서울 용산구 한남대로 136",2016-09-28,"21"
"서울",111131,"용산구",0.004,0.6,0.002,0.027,47,34,"서울 용산구 한남대로 136",2016-09-28,"22"
"서울",111131,"용산구",0.004,0.5,0.003,0.025,44,29,"서울 용산구 한남대로 136",2016-09-28,"23"
"서울",111131,"용산구",0.004,0.5,0.002,0.023,39,25,"서울 용산구 한남대로 136",2016-09-28,"24"
"서울",111141,"광진구",0.004,0.5,0.004,0.042,22,15,"서울 광진구 광나루로 571",2016-09-28,"01"
"서울",111141,"광진구",0.005,0.5,0.003,0.04,22,12,"서울 광진구 광나루로 571",2016-09-28,"02"
"서울",111141,"광진구",0.005,0.4,0.007,0.032,23,13,"서울 광진구 광나루로 571",2016-09-28,"03"
"서울",111141,"광진구",0.005,0.4,0.011,0.025,24,11,"서울 광진구 광나루로 571",2016-09-28,"04"
"서울",111141,"광진구",0.005,0.4,0.011,0.025,24,12,"서울 광진구 광나루로 571",2016-09-28,"05"
"서울",111141,"광진구",0.005,0.4,0.007,0.028,32,12,"서울 광진구 광나루로 571",2016-09-28,"06"
"서울",111141,"광진구",0.005,0.4,0.01,0.028,32,17,"서울 광진구 광나루로 571",2016-09-28,"07"
"서울",111141,"광진구",0.005,0.4,0.006,0.033,28,17,"서울 광진구 광나루로 571",2016-09-28,"08"
"서울",111141,"광진구",0.005,0.5,0.004,0.036,34,15,"서울 광진구 광나루로 571",2016-09-28,"09"
"서울",111141,"광진구",0.005,0.5,0.005,0.036,32,20,"서울 광진구 광나루로 571",2016-09-28,"10"
"서울",111141,"광진구",0.005,0.5,0.006,0.041,32,17,"서울 광진구 광나루로 571",2016-09-28,"11"
"서울",111141,"광진구",NA,NA,NA,NA,40,20,"서울 광진구 광나루로 571",2016-09-28,"12"
"서울",111141,"광진구",0.005,0.5,0.011,0.034,39,19,"서울 광진구 광나루로 571",2016-09-28,"13"
"서울",111141,"광진구",0.005,0.5,0.024,0.025,29,17,"서울 광진구 광나루로 571",2016-09-28,"14"
"서울",111141,"광진구",0.005,0.5,0.023,0.025,32,23,"서울 광진구 광나루로 571",2016-09-28,"15"
"서울",111141,"광진구",0.005,0.5,0.024,0.028,34,25,"서울 광진구 광나루로 571",2016-09-28,"16"
"서울",111141,"광진구",0.005,0.6,0.018,0.033,39,25,"서울 광진구 광나루로 571",2016-09-28,"17"
"서울",111141,"광진구",0.005,0.7,0.013,0.043,41,28,"서울 광진구 광나루로 571",2016-09-28,"18"
"서울",111141,"광진구",0.005,0.7,0.006,0.046,45,32,"서울 광진구 광나루로 571",2016-09-28,"19"
"서울",111141,"광진구",0.005,0.7,0.004,0.048,46,31,"서울 광진구 광나루로 571",2016-09-28,"20"
