"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.008,0.8,0.002,0.059,33,24,"서울 중구 덕수궁길 15",2016-02-08,"01"
"서울",111121,"중구",0.007,0.7,0.009,0.045,30,23,"서울 중구 덕수궁길 15",2016-02-08,"02"
"서울",111121,"중구",0.007,0.7,0.015,0.035,30,20,"서울 중구 덕수궁길 15",2016-02-08,"03"
"서울",111121,"중구",0.007,1.1,0.003,0.058,34,22,"서울 중구 덕수궁길 15",2016-02-08,"04"
"서울",111121,"중구",0.007,1.1,0.002,0.057,32,21,"서울 중구 덕수궁길 15",2016-02-08,"05"
"서울",111121,"중구",0.007,1.1,0.002,0.06,34,23,"서울 중구 덕수궁길 15",2016-02-08,"06"
"서울",111121,"중구",0.007,1.1,0.002,0.06,42,25,"서울 중구 덕수궁길 15",2016-02-08,"07"
"서울",111121,"중구",0.007,1.1,0.002,0.062,43,25,"서울 중구 덕수궁길 15",2016-02-08,"08"
"서울",111121,"중구",0.008,1,0.004,0.057,37,19,"서울 중구 덕수궁길 15",2016-02-08,"09"
"서울",111121,"중구",0.008,0.9,0.005,0.052,36,20,"서울 중구 덕수궁길 15",2016-02-08,"10"
"서울",111121,"중구",0.009,0.9,0.008,0.048,39,23,"서울 중구 덕수궁길 15",2016-02-08,"11"
"서울",111121,"중구",0.009,0.9,0.009,0.05,37,21,"서울 중구 덕수궁길 15",2016-02-08,"12"
"서울",111121,"중구",0.01,0.8,0.024,0.036,51,23,"서울 중구 덕수궁길 15",2016-02-08,"13"
"서울",111121,"중구",0.009,0.8,0.036,0.026,75,37,"서울 중구 덕수궁길 15",2016-02-08,"14"
"서울",111121,"중구",0.01,0.8,0.042,0.025,83,36,"서울 중구 덕수궁길 15",2016-02-08,"15"
"서울",111121,"중구",0.011,0.8,0.041,0.027,103,48,"서울 중구 덕수궁길 15",2016-02-08,"16"
"서울",111121,"중구",0.01,0.8,0.039,0.03,112,51,"서울 중구 덕수궁길 15",2016-02-08,"17"
"서울",111121,"중구",0.009,0.8,0.031,0.039,138,55,"서울 중구 덕수궁길 15",2016-02-08,"18"
"서울",111121,"중구",0.009,0.9,0.031,0.042,127,53,"서울 중구 덕수궁길 15",2016-02-08,"19"
"서울",111121,"중구",0.009,0.9,0.038,0.033,121,54,"서울 중구 덕수궁길 15",2016-02-08,"20"
"서울",111121,"중구",0.01,0.9,0.034,0.034,118,55,"서울 중구 덕수궁길 15",2016-02-08,"21"
"서울",111121,"중구",0.009,0.9,0.041,0.024,128,52,"서울 중구 덕수궁길 15",2016-02-08,"22"
"서울",111121,"중구",0.011,1.2,0.036,0.026,161,70,"서울 중구 덕수궁길 15",2016-02-08,"23"
"서울",111121,"중구",0.011,1.1,0.036,0.018,180,89,"서울 중구 덕수궁길 15",2016-02-08,"24"
"서울",111122,"한강대로",0.007,0.6,0.006,0.05,38,NA,"서울 용산구 한강대로 405",2016-02-08,"01"
"서울",111122,"한강대로",0.007,0.6,0.009,0.044,40,NA,"서울 용산구 한강대로 405",2016-02-08,"02"
"서울",111122,"한강대로",0.006,0.5,0.015,0.032,83,NA,"서울 용산구 한강대로 405",2016-02-08,"03"
"서울",111122,"한강대로",0.006,0.5,0.009,0.042,NA,NA,"서울 용산구 한강대로 405",2016-02-08,"04"
"서울",111122,"한강대로",0.007,0.5,0.014,0.033,38,NA,"서울 용산구 한강대로 405",2016-02-08,"05"
"서울",111122,"한강대로",0.006,0.6,0.01,0.039,53,NA,"서울 용산구 한강대로 405",2016-02-08,"06"
"서울",111122,"한강대로",0.006,0.6,0.007,0.04,47,NA,"서울 용산구 한강대로 405",2016-02-08,"07"
"서울",111122,"한강대로",0.006,0.6,0.006,0.046,45,NA,"서울 용산구 한강대로 405",2016-02-08,"08"
"서울",111122,"한강대로",0.007,0.7,0.005,0.057,47,NA,"서울 용산구 한강대로 405",2016-02-08,"09"
"서울",111122,"한강대로",0.007,0.7,0.008,0.047,41,NA,"서울 용산구 한강대로 405",2016-02-08,"10"
"서울",111122,"한강대로",0.007,0.6,0.009,0.045,45,NA,"서울 용산구 한강대로 405",2016-02-08,"11"
"서울",111122,"한강대로",0.008,0.7,0.012,0.054,46,NA,"서울 용산구 한강대로 405",2016-02-08,"12"
"서울",111122,"한강대로",0.008,0.7,0.015,0.051,91,NA,"서울 용산구 한강대로 405",2016-02-08,"13"
"서울",111122,"한강대로",0.008,0.7,0.019,0.05,118,NA,"서울 용산구 한강대로 405",2016-02-08,"14"
"서울",111122,"한강대로",0.009,0.7,0.028,0.039,115,NA,"서울 용산구 한강대로 405",2016-02-08,"15"
"서울",111122,"한강대로",0.01,0.7,0.03,0.039,136,NA,"서울 용산구 한강대로 405",2016-02-08,"16"
"서울",111122,"한강대로",0.009,0.8,0.022,0.057,125,NA,"서울 용산구 한강대로 405",2016-02-08,"17"
"서울",111122,"한강대로",0.008,0.8,0.014,0.071,142,NA,"서울 용산구 한강대로 405",2016-02-08,"18"
"서울",111122,"한강대로",0.008,0.8,0.017,0.063,138,NA,"서울 용산구 한강대로 405",2016-02-08,"19"
"서울",111122,"한강대로",0.008,0.8,0.017,0.063,153,NA,"서울 용산구 한강대로 405",2016-02-08,"20"
"서울",111122,"한강대로",0.009,0.8,0.021,0.048,150,NA,"서울 용산구 한강대로 405",2016-02-08,"21"
"서울",111122,"한강대로",0.008,0.8,0.023,0.052,153,NA,"서울 용산구 한강대로 405",2016-02-08,"22"
"서울",111122,"한강대로",0.01,1,0.021,0.049,198,NA,"서울 용산구 한강대로 405",2016-02-08,"23"
"서울",111122,"한강대로",0.01,0.9,0.025,0.03,204,NA,"서울 용산구 한강대로 405",2016-02-08,"24"
"서울",111123,"종로구",0.005,0.4,0.003,0.05,33,20,"서울 종로구 종로35가길 19",2016-02-08,"01"
"서울",111123,"종로구",0.006,0.3,0.011,0.036,31,19,"서울 종로구 종로35가길 19",2016-02-08,"02"
"서울",111123,"종로구",0.006,0.5,0.003,0.051,35,28,"서울 종로구 종로35가길 19",2016-02-08,"03"
"서울",111123,"종로구",0.005,0.5,0.002,0.051,39,31,"서울 종로구 종로35가길 19",2016-02-08,"04"
"서울",111123,"종로구",0.005,0.6,0.002,0.051,37,27,"서울 종로구 종로35가길 19",2016-02-08,"05"
"서울",111123,"종로구",0.005,0.6,0.002,0.051,38,27,"서울 종로구 종로35가길 19",2016-02-08,"06"
"서울",111123,"종로구",0.005,0.5,0.002,0.05,39,31,"서울 종로구 종로35가길 19",2016-02-08,"07"
"서울",111123,"종로구",0.005,0.6,0.002,0.051,41,31,"서울 종로구 종로35가길 19",2016-02-08,"08"
"서울",111123,"종로구",0.006,0.4,0.005,0.044,42,32,"서울 종로구 종로35가길 19",2016-02-08,"09"
"서울",111123,"종로구",0.006,0.3,0.01,0.035,35,22,"서울 종로구 종로35가길 19",2016-02-08,"10"
"서울",111123,"종로구",0.007,0.3,0.012,0.034,38,25,"서울 종로구 종로35가길 19",2016-02-08,"11"
"서울",111123,"종로구",0.007,0.4,0.013,0.036,39,29,"서울 종로구 종로35가길 19",2016-02-08,"12"
"서울",111123,"종로구",0.008,0.3,0.032,0.021,55,34,"서울 종로구 종로35가길 19",2016-02-08,"13"
"서울",111123,"종로구",0.007,0.3,0.033,0.022,70,49,"서울 종로구 종로35가길 19",2016-02-08,"14"
"서울",111123,"종로구",0.008,0.3,0.039,0.02,83,49,"서울 종로구 종로35가길 19",2016-02-08,"15"
"서울",111123,"종로구",0.009,0.4,0.039,0.022,101,64,"서울 종로구 종로35가길 19",2016-02-08,"16"
"서울",111123,"종로구",0.009,0.4,0.036,0.025,107,75,"서울 종로구 종로35가길 19",2016-02-08,"17"
"서울",111123,"종로구",0.007,0.4,0.035,0.025,107,75,"서울 종로구 종로35가길 19",2016-02-08,"18"
"서울",111123,"종로구",0.007,0.4,0.033,0.031,109,76,"서울 종로구 종로35가길 19",2016-02-08,"19"
"서울",111123,"종로구",0.007,0.4,0.036,0.026,114,82,"서울 종로구 종로35가길 19",2016-02-08,"20"
"서울",111123,"종로구",0.008,0.4,0.033,0.026,117,85,"서울 종로구 종로35가길 19",2016-02-08,"21"
"서울",111123,"종로구",0.008,0.4,0.036,0.02,118,75,"서울 종로구 종로35가길 19",2016-02-08,"22"
"서울",111123,"종로구",0.009,0.6,0.034,0.02,151,107,"서울 종로구 종로35가길 19",2016-02-08,"23"
"서울",111123,"종로구",0.008,0.5,0.033,0.014,167,131,"서울 종로구 종로35가길 19",2016-02-08,"24"
"서울",111124,"청계천로",0.01,0.5,0.003,0.057,34,NA,"서울 중구 청계천로 184",2016-02-08,"01"
"서울",111124,"청계천로",0.01,0.6,0.005,0.047,28,NA,"서울 중구 청계천로 184",2016-02-08,"02"
"서울",111124,"청계천로",0.01,0.7,0.003,0.056,32,NA,"서울 중구 청계천로 184",2016-02-08,"03"
"서울",111124,"청계천로",0.009,0.7,0.002,0.064,31,NA,"서울 중구 청계천로 184",2016-02-08,"04"
"서울",111124,"청계천로",0.012,0.7,0.002,0.057,36,NA,"서울 중구 청계천로 184",2016-02-08,"05"
"서울",111124,"청계천로",0.012,0.7,0.002,0.058,37,NA,"서울 중구 청계천로 184",2016-02-08,"06"
"서울",111124,"청계천로",0.01,0.7,0.002,0.06,36,NA,"서울 중구 청계천로 184",2016-02-08,"07"
