"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111122,"한강대로",0.004,0.6,0.008,0.042,25,NA,"서울 용산구 한강대로 405",2016-08-09,"09"
"서울",111122,"한강대로",0.005,0.5,0.015,0.038,26,NA,"서울 용산구 한강대로 405",2016-08-09,"10"
"서울",111122,"한강대로",0.004,0.5,0.016,0.043,41,NA,"서울 용산구 한강대로 405",2016-08-09,"11"
"서울",111122,"한강대로",0.005,0.5,0.025,0.044,50,NA,"서울 용산구 한강대로 405",2016-08-09,"12"
"서울",111122,"한강대로",NA,NA,NA,NA,43,NA,"서울 용산구 한강대로 405",2016-08-09,"13"
"서울",111122,"한강대로",NA,NA,NA,NA,52,NA,"서울 용산구 한강대로 405",2016-08-09,"14"
"서울",111122,"한강대로",0.004,0.7,0.038,0.078,86,NA,"서울 용산구 한강대로 405",2016-08-09,"15"
"서울",111122,"한강대로",0.004,0.6,0.049,0.05,69,NA,"서울 용산구 한강대로 405",2016-08-09,"16"
"서울",111122,"한강대로",0.004,0.7,0.029,0.088,71,NA,"서울 용산구 한강대로 405",2016-08-09,"17"
"서울",111122,"한강대로",0.004,0.9,0.03,0.098,56,NA,"서울 용산구 한강대로 405",2016-08-09,"18"
"서울",111122,"한강대로",0.004,0.8,0.031,0.101,74,NA,"서울 용산구 한강대로 405",2016-08-09,"19"
"서울",111122,"한강대로",0.004,0.8,0.028,0.106,85,NA,"서울 용산구 한강대로 405",2016-08-09,"20"
"서울",111122,"한강대로",0.005,0.7,0.034,0.079,92,NA,"서울 용산구 한강대로 405",2016-08-09,"21"
"서울",111122,"한강대로",0.004,0.9,0.01,0.103,63,NA,"서울 용산구 한강대로 405",2016-08-09,"22"
"서울",111122,"한강대로",0.004,0.7,0.02,0.073,68,NA,"서울 용산구 한강대로 405",2016-08-09,"23"
"서울",111122,"한강대로",0.005,0.8,0.022,0.073,96,NA,"서울 용산구 한강대로 405",2016-08-09,"24"
"서울",111123,"종로구",0.004,0.2,0.019,0.008,20,16,"서울 종로구 종로35가길 19",2016-08-09,"01"
"서울",111123,"종로구",0.004,0.2,0.021,0.006,18,8,"서울 종로구 종로35가길 19",2016-08-09,"02"
"서울",111123,"종로구",0.004,0.2,0.022,0.006,15,8,"서울 종로구 종로35가길 19",2016-08-09,"03"
"서울",111123,"종로구",0.003,0.2,0.023,0.007,16,8,"서울 종로구 종로35가길 19",2016-08-09,"04"
"서울",111123,"종로구",0.003,0.2,0.023,0.006,15,6,"서울 종로구 종로35가길 19",2016-08-09,"05"
"서울",111123,"종로구",0.003,0.2,0.02,0.009,12,9,"서울 종로구 종로35가길 19",2016-08-09,"06"
"서울",111123,"종로구",0.003,0.2,0.017,0.013,13,2,"서울 종로구 종로35가길 19",2016-08-09,"07"
"서울",111123,"종로구",0.004,0.2,0.016,0.014,14,9,"서울 종로구 종로35가길 19",2016-08-09,"08"
"서울",111123,"종로구",0.003,0.2,0.017,0.018,12,7,"서울 종로구 종로35가길 19",2016-08-09,"09"
"서울",111123,"종로구",0.003,0.3,0.021,0.016,15,4,"서울 종로구 종로35가길 19",2016-08-09,"10"
"서울",111123,"종로구",0.003,0.3,0.023,0.018,15,5,"서울 종로구 종로35가길 19",2016-08-09,"11"
"서울",111123,"종로구",0.004,0.3,0.026,0.023,22,12,"서울 종로구 종로35가길 19",2016-08-09,"12"
"서울",111123,"종로구",0.004,0.3,0.04,0.021,24,16,"서울 종로구 종로35가길 19",2016-08-09,"13"
"서울",111123,"종로구",0.004,0.3,0.051,0.021,33,20,"서울 종로구 종로35가길 19",2016-08-09,"14"
"서울",111123,"종로구",0.004,0.4,0.047,0.032,38,24,"서울 종로구 종로35가길 19",2016-08-09,"15"
"서울",111123,"종로구",0.004,0.4,0.04,0.04,42,27,"서울 종로구 종로35가길 19",2016-08-09,"16"
"서울",111123,"종로구",0.004,0.5,0.033,0.054,36,21,"서울 종로구 종로35가길 19",2016-08-09,"17"
"서울",111123,"종로구",0.004,0.5,0.046,0.048,37,26,"서울 종로구 종로35가길 19",2016-08-09,"18"
"서울",111123,"종로구",0.005,0.5,0.048,0.049,45,41,"서울 종로구 종로35가길 19",2016-08-09,"19"
"서울",111123,"종로구",0.005,0.5,0.032,0.067,52,41,"서울 종로구 종로35가길 19",2016-08-09,"20"
"서울",111123,"종로구",0.004,0.4,0.047,0.029,57,49,"서울 종로구 종로35가길 19",2016-08-09,"21"
"서울",111123,"종로구",0.004,0.3,0.038,0.033,50,47,"서울 종로구 종로35가길 19",2016-08-09,"22"
"서울",111123,"종로구",0.004,0.3,0.037,0.03,45,37,"서울 종로구 종로35가길 19",2016-08-09,"23"
"서울",111123,"종로구",0.004,0.4,0.042,0.026,69,47,"서울 종로구 종로35가길 19",2016-08-09,"24"
"서울",111124,"청계천로",0.006,0.3,NA,0.021,18,NA,"서울 중구 청계천로 184",2016-08-09,"01"
"서울",111124,"청계천로",0.006,0.2,NA,0.018,15,NA,"서울 중구 청계천로 184",2016-08-09,"02"
"서울",111124,"청계천로",0.005,0.2,NA,0.016,16,NA,"서울 중구 청계천로 184",2016-08-09,"03"
"서울",111124,"청계천로",0.005,0.2,NA,0.014,15,NA,"서울 중구 청계천로 184",2016-08-09,"04"
"서울",111124,"청계천로",0.005,0.2,NA,0.015,14,NA,"서울 중구 청계천로 184",2016-08-09,"05"
"서울",111124,"청계천로",0.006,0.2,NA,0.019,16,NA,"서울 중구 청계천로 184",2016-08-09,"06"
"서울",111124,"청계천로",0.005,0.2,NA,0.023,14,NA,"서울 중구 청계천로 184",2016-08-09,"07"
"서울",111124,"청계천로",0.005,0.3,NA,0.027,17,NA,"서울 중구 청계천로 184",2016-08-09,"08"
"서울",111124,"청계천로",0.005,0.4,NA,0.028,17,NA,"서울 중구 청계천로 184",2016-08-09,"09"
"서울",111124,"청계천로",0.006,0.6,NA,0.031,21,NA,"서울 중구 청계천로 184",2016-08-09,"10"
"서울",111124,"청계천로",0.006,0.8,NA,0.034,23,NA,"서울 중구 청계천로 184",2016-08-09,"11"
"서울",111124,"청계천로",0.008,0.9,NA,0.041,29,NA,"서울 중구 청계천로 184",2016-08-09,"12"
"서울",111124,"청계천로",0.008,0.8,NA,0.05,28,NA,"서울 중구 청계천로 184",2016-08-09,"13"
"서울",111124,"청계천로",0.008,0.8,NA,0.06,33,NA,"서울 중구 청계천로 184",2016-08-09,"14"
"서울",111124,"청계천로",NA,1.1,NA,0.067,43,NA,"서울 중구 청계천로 184",2016-08-09,"15"
"서울",111124,"청계천로",NA,1.3,NA,0.073,49,NA,"서울 중구 청계천로 184",2016-08-09,"16"
"서울",111124,"청계천로",NA,1.2,NA,NA,37,NA,"서울 중구 청계천로 184",2016-08-09,"17"
"서울",111124,"청계천로",NA,1.2,NA,NA,46,NA,"서울 중구 청계천로 184",2016-08-09,"18"
"서울",111124,"청계천로",NA,1.1,NA,NA,53,NA,"서울 중구 청계천로 184",2016-08-09,"19"
"서울",111124,"청계천로",NA,1,NA,NA,53,NA,"서울 중구 청계천로 184",2016-08-09,"20"
"서울",111124,"청계천로",0.008,0.5,NA,0.062,54,NA,"서울 중구 청계천로 184",2016-08-09,"21"
"서울",111124,"청계천로",0.007,0.5,NA,0.057,50,NA,"서울 중구 청계천로 184",2016-08-09,"22"
"서울",111124,"청계천로",0.006,0.5,NA,0.055,54,NA,"서울 중구 청계천로 184",2016-08-09,"23"
"서울",111124,"청계천로",0.006,0.5,NA,0.057,78,NA,"서울 중구 청계천로 184",2016-08-09,"24"
"서울",111125,"종로",0.004,0.4,0.011,0.025,25,NA,"서울 종로구 종로 169",2016-08-09,"01"
"서울",111125,"종로",0.003,0.4,0.014,0.018,23,NA,"서울 종로구 종로 169",2016-08-09,"02"
"서울",111125,"종로",0.003,0.3,0.017,0.013,31,NA,"서울 종로구 종로 169",2016-08-09,"03"
"서울",111125,"종로",0.003,0.3,0.017,0.013,14,NA,"서울 종로구 종로 169",2016-08-09,"04"
"서울",111125,"종로",0.003,0.2,0.016,0.017,15,NA,"서울 종로구 종로 169",2016-08-09,"05"
"서울",111125,"종로",0.004,0.3,0.008,0.044,22,NA,"서울 종로구 종로 169",2016-08-09,"06"
"서울",111125,"종로",0.004,0.3,0.007,0.051,11,NA,"서울 종로구 종로 169",2016-08-09,"07"
"서울",111125,"종로",0.005,0.5,0.005,0.071,25,NA,"서울 종로구 종로 169",2016-08-09,"08"
"서울",111125,"종로",0.004,0.5,0.008,0.061,19,NA,"서울 종로구 종로 169",2016-08-09,"09"
"서울",111125,"종로",0.004,0.6,0.009,0.073,14,NA,"서울 종로구 종로 169",2016-08-09,"10"
"서울",111125,"종로",0.004,0.6,0.011,0.056,21,NA,"서울 종로구 종로 169",2016-08-09,"11"
"서울",111125,"종로",0.004,0.7,0.012,0.075,15,NA,"서울 종로구 종로 169",2016-08-09,"12"
"서울",111125,"종로",0.004,0.5,0.025,0.08,36,NA,"서울 종로구 종로 169",2016-08-09,"13"
"서울",111125,"종로",0.004,0.5,0.027,0.066,30,NA,"서울 종로구 종로 169",2016-08-09,"14"
"서울",111125,"종로",0.004,0.6,0.021,0.102,41,NA,"서울 종로구 종로 169",2016-08-09,"15"
"서울",111125,"종로",0.005,0.7,0.015,0.104,46,NA,"서울 종로구 종로 169",2016-08-09,"16"
"서울",111125,"종로",0.004,0.6,0.023,0.08,49,NA,"서울 종로구 종로 169",2016-08-09,"17"
"서울",111125,"종로",0.004,0.6,0.028,0.088,35,NA,"서울 종로구 종로 169",2016-08-09,"18"
"서울",111125,"종로",0.004,0.5,0.038,0.068,40,NA,"서울 종로구 종로 169",2016-08-09,"19"
"서울",111125,"종로",0.004,0.5,0.024,0.08,53,NA,"서울 종로구 종로 169",2016-08-09,"20"
"서울",111125,"종로",0.004,0.4,0.034,0.05,52,NA,"서울 종로구 종로 169",2016-08-09,"21"
"서울",111125,"종로",0.004,0.3,0.031,0.044,57,NA,"서울 종로구 종로 169",2016-08-09,"22"
"서울",111125,"종로",0.003,0.3,0.031,0.032,48,NA,"서울 종로구 종로 169",2016-08-09,"23"
"서울",111125,"종로",0.003,0.3,0.037,0.03,74,NA,"서울 종로구 종로 169",2016-08-09,"24"
"서울",111131,"용산구",0.003,0.3,0.02,0.012,21,10,"서울 용산구 한남대로 136",2016-08-09,"01"
"서울",111131,"용산구",0.004,0.3,0.022,0.009,20,NA,"서울 용산구 한남대로 136",2016-08-09,"02"
"서울",111131,"용산구",0.004,0.3,0.025,0.008,21,17,"서울 용산구 한남대로 136",2016-08-09,"03"
"서울",111131,"용산구",0.005,0.3,0.027,0.006,19,12,"서울 용산구 한남대로 136",2016-08-09,"04"
"서울",111131,"용산구",0.004,0.3,0.025,0.008,16,10,"서울 용산구 한남대로 136",2016-08-09,"05"
"서울",111131,"용산구",0.004,0.3,0.027,0.006,13,8,"서울 용산구 한남대로 136",2016-08-09,"06"
"서울",111131,"용산구",0.004,0.3,0.021,0.012,15,9,"서울 용산구 한남대로 136",2016-08-09,"07"
"서울",111131,"용산구",0.004,0.3,0.018,0.015,13,15,"서울 용산구 한남대로 136",2016-08-09,"08"
"서울",111131,"용산구",0.005,0.3,0.021,0.014,21,13,"서울 용산구 한남대로 136",2016-08-09,"09"
"서울",111131,"용산구",0.005,0.3,0.025,0.014,13,6,"서울 용산구 한남대로 136",2016-08-09,"10"
"서울",111131,"용산구",0.004,0.3,0.025,0.018,22,13,"서울 용산구 한남대로 136",2016-08-09,"11"
"서울",111131,"용산구",0.004,0.3,0.045,0.014,21,13,"서울 용산구 한남대로 136",2016-08-09,"12"
"서울",111131,"용산구",0.003,0.3,0.058,0.015,21,17,"서울 용산구 한남대로 136",2016-08-09,"13"
"서울",111131,"용산구",0.004,0.3,0.076,0.016,35,24,"서울 용산구 한남대로 136",2016-08-09,"14"
"서울",111131,"용산구",0.005,0.4,0.064,0.024,58,36,"서울 용산구 한남대로 136",2016-08-09,"15"
"서울",111131,"용산구",0.004,0.4,0.055,0.036,40,35,"서울 용산구 한남대로 136",2016-08-09,"16"
"서울",111131,"용산구",0.005,0.4,0.05,0.035,37,33,"서울 용산구 한남대로 136",2016-08-09,"17"
"서울",111131,"용산구",0.004,0.5,0.052,0.038,32,23,"서울 용산구 한남대로 136",2016-08-09,"18"
"서울",111131,"용산구",0.005,0.5,0.03,0.046,55,35,"서울 용산구 한남대로 136",2016-08-09,"19"
"서울",111131,"용산구",0.004,0.5,0.032,0.051,57,39,"서울 용산구 한남대로 136",2016-08-09,"20"
"서울",111131,"용산구",0.004,0.4,0.065,0.03,70,54,"서울 용산구 한남대로 136",2016-08-09,"21"
"서울",111131,"용산구",0.003,0.4,0.041,0.028,79,53,"서울 용산구 한남대로 136",2016-08-09,"22"
"서울",111131,"용산구",0.005,0.4,0.035,0.021,74,50,"서울 용산구 한남대로 136",2016-08-09,"23"
"서울",111131,"용산구",0.005,0.5,0.017,0.033,93,62,"서울 용산구 한남대로 136",2016-08-09,"24"
"서울",111141,"광진구",0.003,0.5,0.02,0.011,23,5,"서울 광진구 광나루로 571",2016-08-09,"01"
"서울",111141,"광진구",0.004,0.6,0.023,0.009,19,NA,"서울 광진구 광나루로 571",2016-08-09,"02"
"서울",111141,"광진구",0.004,0.6,0.023,0.008,16,3,"서울 광진구 광나루로 571",2016-08-09,"03"
"서울",111141,"광진구",0.004,0.6,0.024,0.007,16,3,"서울 광진구 광나루로 571",2016-08-09,"04"
"서울",111141,"광진구",0.004,0.6,0.023,0.008,16,5,"서울 광진구 광나루로 571",2016-08-09,"05"
"서울",111141,"광진구",0.004,0.6,0.021,0.009,14,3,"서울 광진구 광나루로 571",2016-08-09,"06"
"서울",111141,"광진구",0.003,0.6,0.017,0.017,14,5,"서울 광진구 광나루로 571",2016-08-09,"07"
"서울",111141,"광진구",0.004,0.6,0.016,0.02,14,1,"서울 광진구 광나루로 571",2016-08-09,"08"
"서울",111141,"광진구",0.003,0.6,0.019,0.015,13,1,"서울 광진구 광나루로 571",2016-08-09,"09"
"서울",111141,"광진구",0.003,0.6,0.023,0.014,15,2,"서울 광진구 광나루로 571",2016-08-09,"10"
"서울",111141,"광진구",0.003,0.6,0.023,0.019,18,NA,"서울 광진구 광나루로 571",2016-08-09,"11"
"서울",111141,"광진구",0.003,0.7,0.033,0.017,23,7,"서울 광진구 광나루로 571",2016-08-09,"12"
"서울",111141,"광진구",0.003,0.7,0.05,0.02,23,11,"서울 광진구 광나루로 571",2016-08-09,"13"
"서울",111141,"광진구",0.003,0.8,0.067,0.021,30,23,"서울 광진구 광나루로 571",2016-08-09,"14"
"서울",111141,"광진구",0.003,0.8,0.069,0.023,47,33,"서울 광진구 광나루로 571",2016-08-09,"15"
"서울",111141,"광진구",0.003,0.9,0.057,0.039,54,30,"서울 광진구 광나루로 571",2016-08-09,"16"
"서울",111141,"광진구",0.003,0.9,0.046,0.045,35,22,"서울 광진구 광나루로 571",2016-08-09,"17"
"서울",111141,"광진구",0.003,NA,0.043,0.056,32,19,"서울 광진구 광나루로 571",2016-08-09,"18"
"서울",111141,"광진구",0.003,0.9,0.04,0.063,39,29,"서울 광진구 광나루로 571",2016-08-09,"19"
"서울",111141,"광진구",0.003,0.9,0.025,0.085,48,29,"서울 광진구 광나루로 571",2016-08-09,"20"
"서울",111141,"광진구",0.003,0.9,0.036,0.064,60,31,"서울 광진구 광나루로 571",2016-08-09,"21"
"서울",111141,"광진구",0.003,0.8,0.051,0.033,95,61,"서울 광진구 광나루로 571",2016-08-09,"22"
"서울",111141,"광진구",0.003,0.9,0.033,0.052,119,72,"서울 광진구 광나루로 571",2016-08-09,"23"
"서울",111141,"광진구",0.003,0.9,0.022,0.057,127,72,"서울 광진구 광나루로 571",2016-08-09,"24"
"서울",111142,"성동구",0.006,0.3,0.017,0.012,24,13,"서울 성동구 뚝섬로 273",2016-08-09,"01"
"서울",111142,"성동구",0.004,0.3,0.019,0.009,16,13,"서울 성동구 뚝섬로 273",2016-08-09,"02"
"서울",111142,"성동구",NA,0.3,0.021,0.006,14,9,"서울 성동구 뚝섬로 273",2016-08-09,"03"
"서울",111142,"성동구",0.006,0.3,0.022,0.006,15,11,"서울 성동구 뚝섬로 273",2016-08-09,"04"
"서울",111142,"성동구",0.007,0.3,0.022,0.006,16,11,"서울 성동구 뚝섬로 273",2016-08-09,"05"
"서울",111142,"성동구",0.004,0.3,0.021,0.007,13,9,"서울 성동구 뚝섬로 273",2016-08-09,"06"
"서울",111142,"성동구",0.005,0.3,0.017,0.015,13,7,"서울 성동구 뚝섬로 273",2016-08-09,"07"
"서울",111142,"성동구",0.004,0.3,0.015,0.017,8,13,"서울 성동구 뚝섬로 273",2016-08-09,"08"
"서울",111142,"성동구",0.006,0.3,0.018,0.015,18,7,"서울 성동구 뚝섬로 273",2016-08-09,"09"
"서울",111142,"성동구",0.005,0.3,0.019,0.017,15,10,"서울 성동구 뚝섬로 273",2016-08-09,"10"
"서울",111142,"성동구",0.007,0.3,0.019,0.022,23,11,"서울 성동구 뚝섬로 273",2016-08-09,"11"
"서울",111142,"성동구",0.006,0.3,0.028,0.023,30,11,"서울 성동구 뚝섬로 273",2016-08-09,"12"
"서울",111142,"성동구",0.005,0.3,0.044,0.019,38,20,"서울 성동구 뚝섬로 273",2016-08-09,"13"
"서울",111142,"성동구",0.005,0.3,0.057,0.019,33,25,"서울 성동구 뚝섬로 273",2016-08-09,"14"
"서울",111142,"성동구",0.005,0.3,0.055,0.025,50,38,"서울 성동구 뚝섬로 273",2016-08-09,"15"
"서울",111142,"성동구",0.005,0.4,0.039,0.043,68,35,"서울 성동구 뚝섬로 273",2016-08-09,"16"
"서울",111142,"성동구",0.006,0.4,0.027,0.061,24,16,"서울 성동구 뚝섬로 273",2016-08-09,"17"
"서울",111142,"성동구",0.006,0.5,0.021,0.075,26,23,"서울 성동구 뚝섬로 273",2016-08-09,"18"
"서울",111142,"성동구",0.007,0.6,0.012,0.09,38,25,"서울 성동구 뚝섬로 273",2016-08-09,"19"
"서울",111142,"성동구",0.007,0.7,0.012,0.091,44,32,"서울 성동구 뚝섬로 273",2016-08-09,"20"
"서울",111142,"성동구",0.006,0.6,0.042,0.046,59,37,"서울 성동구 뚝섬로 273",2016-08-09,"21"
"서울",111142,"성동구",0.006,0.6,0.029,0.042,90,57,"서울 성동구 뚝섬로 273",2016-08-09,"22"
"서울",111142,"성동구",0.003,0.6,0.011,0.062,83,39,"서울 성동구 뚝섬로 273",2016-08-09,"23"
"서울",111142,"성동구",0.005,0.7,0.009,0.063,59,33,"서울 성동구 뚝섬로 273",2016-08-09,"24"
"서울",111143,"강변북로",0.003,0.2,0.016,0.011,18,NA,"서울 성동구 강변북로 257",2016-08-09,"01"
"서울",111143,"강변북로",0.003,0.2,0.017,0.009,21,NA,"서울 성동구 강변북로 257",2016-08-09,"02"
"서울",111143,"강변북로",0.003,0.2,0.018,0.007,15,NA,"서울 성동구 강변북로 257",2016-08-09,"03"
"서울",111143,"강변북로",0.003,0.2,0.02,0.005,17,NA,"서울 성동구 강변북로 257",2016-08-09,"04"
"서울",111143,"강변북로",0.003,0.2,0.02,0.006,11,NA,"서울 성동구 강변북로 257",2016-08-09,"05"
"서울",111143,"강변북로",0.003,0.2,0.019,0.008,14,NA,"서울 성동구 강변북로 257",2016-08-09,"06"
"서울",111143,"강변북로",0.003,0.2,0.017,0.011,11,NA,"서울 성동구 강변북로 257",2016-08-09,"07"
"서울",111143,"강변북로",0.003,0.3,0.014,0.017,12,NA,"서울 성동구 강변북로 257",2016-08-09,"08"
"서울",111143,"강변북로",0.003,0.3,0.015,0.017,15,NA,"서울 성동구 강변북로 257",2016-08-09,"09"
"서울",111143,"강변북로",0.003,0.3,0.015,0.02,13,NA,"서울 성동구 강변북로 257",2016-08-09,"10"
"서울",111143,"강변북로",0.003,0.4,0.01,0.045,18,NA,"서울 성동구 강변북로 257",2016-08-09,"11"
"서울",111143,"강변북로",0.003,0.5,0.009,0.072,27,NA,"서울 성동구 강변북로 257",2016-08-09,"12"
"서울",111143,"강변북로",0.003,0.4,0.015,0.068,36,NA,"서울 성동구 강변북로 257",2016-08-09,"13"
"서울",111143,"강변북로",0.003,0.5,0.016,0.095,38,NA,"서울 성동구 강변북로 257",2016-08-09,"14"
"서울",111143,"강변북로",0.003,0.6,0.015,0.062,58,NA,"서울 성동구 강변북로 257",2016-08-09,"15"
"서울",111143,"강변북로",0.003,0.7,0.013,NA,66,NA,"서울 성동구 강변북로 257",2016-08-09,"16"
"서울",111143,"강변북로",0.003,0.8,0.01,NA,40,NA,"서울 성동구 강변북로 257",2016-08-09,"17"
"서울",111143,"강변북로",0.003,0.8,0.006,NA,50,NA,"서울 성동구 강변북로 257",2016-08-09,"18"
"서울",111143,"강변북로",0.004,0.9,0.005,NA,50,NA,"서울 성동구 강변북로 257",2016-08-09,"19"
"서울",111143,"강변북로",0.003,0.9,0.005,NA,50,NA,"서울 성동구 강변북로 257",2016-08-09,"20"
"서울",111143,"강변북로",0.003,0.7,0.017,NA,58,NA,"서울 성동구 강변북로 257",2016-08-09,"21"
"서울",111143,"강변북로",0.003,0.6,0.013,NA,81,NA,"서울 성동구 강변북로 257",2016-08-09,"22"
"서울",111143,"강변북로",0.003,0.7,0.006,NA,71,NA,"서울 성동구 강변북로 257",2016-08-09,"23"
"서울",111143,"강변북로",0.003,0.8,0.005,NA,65,NA,"서울 성동구 강변북로 257",2016-08-09,"24"
"서울",111151,"중랑구",0.005,0.3,0.015,0.013,11,12,"서울 중랑구 용마산로 369",2016-08-09,"01"
"서울",111151,"중랑구",0.005,0.3,0.017,0.008,22,14,"서울 중랑구 용마산로 369",2016-08-09,"02"
"서울",111151,"중랑구",0.004,0.2,0.02,0.005,19,7,"서울 중랑구 용마산로 369",2016-08-09,"03"
"서울",111151,"중랑구",0.006,0.2,0.021,0.005,18,13,"서울 중랑구 용마산로 369",2016-08-09,"04"
"서울",111151,"중랑구",0.004,0.3,0.02,0.006,14,11,"서울 중랑구 용마산로 369",2016-08-09,"05"
"서울",111151,"중랑구",0.004,0.3,0.019,0.009,12,9,"서울 중랑구 용마산로 369",2016-08-09,"06"
"서울",111151,"중랑구",0.005,0.3,0.016,0.015,12,5,"서울 중랑구 용마산로 369",2016-08-09,"07"
"서울",111151,"중랑구",0.004,0.3,0.017,0.014,11,4,"서울 중랑구 용마산로 369",2016-08-09,"08"
"서울",111151,"중랑구",0.006,0.3,0.016,0.018,11,4,"서울 중랑구 용마산로 369",2016-08-09,"09"
"서울",111151,"중랑구",0.005,0.3,0.018,0.017,14,4,"서울 중랑구 용마산로 369",2016-08-09,"10"
"서울",111151,"중랑구",0.006,0.3,0.021,0.017,13,NA,"서울 중랑구 용마산로 369",2016-08-09,"11"
"서울",111151,"중랑구",0.005,0.3,0.029,0.016,19,12,"서울 중랑구 용마산로 369",2016-08-09,"12"
"서울",111151,"중랑구",0.004,0.3,0.043,0.018,29,21,"서울 중랑구 용마산로 369",2016-08-09,"13"
"서울",111151,"중랑구",0.005,0.3,0.054,0.025,33,16,"서울 중랑구 용마산로 369",2016-08-09,"14"
"서울",111151,"중랑구",0.005,0.4,0.054,0.029,54,35,"서울 중랑구 용마산로 369",2016-08-09,"15"
"서울",111151,"중랑구",0.005,0.4,0.049,0.041,66,37,"서울 중랑구 용마산로 369",2016-08-09,"16"
"서울",111151,"중랑구",0.005,0.4,0.052,0.036,34,27,"서울 중랑구 용마산로 369",2016-08-09,"17"
"서울",111151,"중랑구",0.005,0.4,0.05,0.036,37,23,"서울 중랑구 용마산로 369",2016-08-09,"18"
"서울",111151,"중랑구",0.005,0.4,0.047,0.04,38,22,"서울 중랑구 용마산로 369",2016-08-09,"19"
"서울",111151,"중랑구",0.005,0.5,0.039,0.057,58,44,"서울 중랑구 용마산로 369",2016-08-09,"20"
"서울",111151,"중랑구",0.006,0.5,0.042,0.049,60,58,"서울 중랑구 용마산로 369",2016-08-09,"21"
