"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.006,0.6,0.011,0.037,42,13,"서울 중구 덕수궁길 15",2016-01-21,"01"
"서울",111121,"중구",0.006,0.9,0.003,0.054,46,29,"서울 중구 덕수궁길 15",2016-01-21,"02"
"서울",111121,"중구",0.006,0.8,0.003,0.052,46,30,"서울 중구 덕수궁길 15",2016-01-21,"03"
"서울",111121,"중구",0.006,0.6,0.01,0.038,50,28,"서울 중구 덕수궁길 15",2016-01-21,"04"
"서울",111121,"중구",0.006,0.6,0.014,0.03,39,23,"서울 중구 덕수궁길 15",2016-01-21,"05"
"서울",111121,"중구",0.007,0.8,0.004,0.046,44,25,"서울 중구 덕수궁길 15",2016-01-21,"06"
"서울",111121,"중구",0.007,0.7,0.003,0.047,51,32,"서울 중구 덕수궁길 15",2016-01-21,"07"
"서울",111121,"중구",0.007,0.7,0.003,0.052,46,23,"서울 중구 덕수궁길 15",2016-01-21,"08"
"서울",111121,"중구",0.006,0.7,0.007,0.044,49,31,"서울 중구 덕수궁길 15",2016-01-21,"09"
"서울",111121,"중구",0.007,0.6,0.011,0.036,43,24,"서울 중구 덕수궁길 15",2016-01-21,"10"
"서울",111121,"중구",0.007,0.6,0.017,0.031,41,23,"서울 중구 덕수궁길 15",2016-01-21,"11"
"서울",111121,"중구",0.007,0.6,0.019,0.029,43,20,"서울 중구 덕수궁길 15",2016-01-21,"12"
"서울",111121,"중구",0.007,0.5,0.024,0.023,31,12,"서울 중구 덕수궁길 15",2016-01-21,"13"
"서울",111121,"중구",0.007,0.6,0.017,0.033,39,26,"서울 중구 덕수궁길 15",2016-01-21,"14"
"서울",111121,"중구",0.006,0.5,0.022,0.027,47,26,"서울 중구 덕수궁길 15",2016-01-21,"15"
"서울",111121,"중구",0.006,0.5,0.027,0.024,33,14,"서울 중구 덕수궁길 15",2016-01-21,"16"
"서울",111121,"중구",0.006,0.4,0.026,0.025,31,19,"서울 중구 덕수궁길 15",2016-01-21,"17"
"서울",111121,"중구",0.006,0.5,0.024,0.026,31,12,"서울 중구 덕수궁길 15",2016-01-21,"18"
"서울",111121,"중구",0.006,0.5,0.02,0.03,34,18,"서울 중구 덕수궁길 15",2016-01-21,"19"
"서울",111121,"중구",0.006,0.6,0.006,0.047,37,20,"서울 중구 덕수궁길 15",2016-01-21,"20"
"서울",111121,"중구",0.007,0.6,0.01,0.04,56,19,"서울 중구 덕수궁길 15",2016-01-21,"21"
"서울",111121,"중구",0.007,0.7,0.009,0.041,65,22,"서울 중구 덕수궁길 15",2016-01-21,"22"
"서울",111121,"중구",0.008,0.8,0.013,0.036,70,30,"서울 중구 덕수궁길 15",2016-01-21,"23"
"서울",111121,"중구",0.008,0.8,0.012,0.036,71,32,"서울 중구 덕수궁길 15",2016-01-21,"24"
"서울",111122,"한강대로",0.004,0.6,0.014,0.029,46,NA,"서울 용산구 한강대로 405",2016-01-21,"01"
"서울",111122,"한강대로",0.004,0.9,0.005,0.048,49,NA,"서울 용산구 한강대로 405",2016-01-21,"02"
"서울",111122,"한강대로",0.005,0.8,0.003,0.052,63,NA,"서울 용산구 한강대로 405",2016-01-21,"03"
"서울",111122,"한강대로",0.003,0.6,0.01,0.036,52,NA,"서울 용산구 한강대로 405",2016-01-21,"04"
"서울",111122,"한강대로",0.004,0.5,0.013,0.029,44,NA,"서울 용산구 한강대로 405",2016-01-21,"05"
"서울",111122,"한강대로",0.004,0.7,0.005,0.039,48,NA,"서울 용산구 한강대로 405",2016-01-21,"06"
"서울",111122,"한강대로",0.005,0.8,0.003,0.047,60,NA,"서울 용산구 한강대로 405",2016-01-21,"07"
"서울",111122,"한강대로",0.004,0.8,0.003,0.053,49,NA,"서울 용산구 한강대로 405",2016-01-21,"08"
"서울",111122,"한강대로",0.004,0.7,0.005,0.05,49,NA,"서울 용산구 한강대로 405",2016-01-21,"09"
"서울",111122,"한강대로",0.005,0.7,0.008,0.037,51,NA,"서울 용산구 한강대로 405",2016-01-21,"10"
"서울",111122,"한강대로",0.005,0.6,0.011,0.036,53,NA,"서울 용산구 한강대로 405",2016-01-21,"11"
"서울",111122,"한강대로",0.005,0.6,0.013,0.032,59,NA,"서울 용산구 한강대로 405",2016-01-21,"12"
"서울",111122,"한강대로",0.005,0.6,0.02,0.029,49,NA,"서울 용산구 한강대로 405",2016-01-21,"13"
"서울",111122,"한강대로",0.005,0.6,0.013,0.04,70,NA,"서울 용산구 한강대로 405",2016-01-21,"14"
"서울",111122,"한강대로",0.005,0.6,0.017,0.04,57,NA,"서울 용산구 한강대로 405",2016-01-21,"15"
"서울",111122,"한강대로",0.005,0.5,0.019,0.042,57,NA,"서울 용산구 한강대로 405",2016-01-21,"16"
"서울",111122,"한강대로",0.004,0.5,0.017,0.043,55,NA,"서울 용산구 한강대로 405",2016-01-21,"17"
"서울",111122,"한강대로",0.003,0.6,0.017,0.044,46,NA,"서울 용산구 한강대로 405",2016-01-21,"18"
"서울",111122,"한강대로",0.004,0.6,0.013,0.042,52,NA,"서울 용산구 한강대로 405",2016-01-21,"19"
"서울",111122,"한강대로",0.004,0.6,0.004,0.054,47,NA,"서울 용산구 한강대로 405",2016-01-21,"20"
"서울",111122,"한강대로",0.004,0.7,0.006,0.061,55,NA,"서울 용산구 한강대로 405",2016-01-21,"21"
"서울",111122,"한강대로",0.005,0.7,0.01,0.046,71,NA,"서울 용산구 한강대로 405",2016-01-21,"22"
"서울",111122,"한강대로",0.006,0.8,0.007,0.048,71,NA,"서울 용산구 한강대로 405",2016-01-21,"23"
"서울",111122,"한강대로",0.006,0.8,0.01,0.041,79,NA,"서울 용산구 한강대로 405",2016-01-21,"24"
"서울",111123,"종로구",0.005,0.6,0.002,0.052,48,35,"서울 종로구 종로35가길 19",2016-01-21,"01"
"서울",111123,"종로구",0.005,0.6,0.002,0.049,54,43,"서울 종로구 종로35가길 19",2016-01-21,"02"
"서울",111123,"종로구",0.005,0.6,0.002,0.048,50,40,"서울 종로구 종로35가길 19",2016-01-21,"03"
"서울",111123,"종로구",0.005,0.5,0.004,0.041,46,37,"서울 종로구 종로35가길 19",2016-01-21,"04"
"서울",111123,"종로구",0.005,0.5,0.006,0.036,42,32,"서울 종로구 종로35가길 19",2016-01-21,"05"
"서울",111123,"종로구",0.006,0.5,0.003,0.042,53,42,"서울 종로구 종로35가길 19",2016-01-21,"06"
"서울",111123,"종로구",0.006,0.5,0.002,0.043,60,49,"서울 종로구 종로35가길 19",2016-01-21,"07"
"서울",111123,"종로구",0.006,0.5,0.002,0.045,58,46,"서울 종로구 종로35가길 19",2016-01-21,"08"
"서울",111123,"종로구",0.005,0.5,0.005,0.041,54,40,"서울 종로구 종로35가길 19",2016-01-21,"09"
"서울",111123,"종로구",0.007,0.7,0.004,0.048,62,47,"서울 종로구 종로35가길 19",2016-01-21,"10"
