"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.004,0.4,0.034,0.019,60,33,"서울 중구 덕수궁길 15",2016-04-11,"01"
"서울",111121,"중구",0.003,0.3,0.04,0.014,55,26,"서울 중구 덕수궁길 15",2016-04-11,"02"
"서울",111121,"중구",0.003,0.3,0.044,0.012,46,29,"서울 중구 덕수궁길 15",2016-04-11,"03"
"서울",111121,"중구",0.003,0.3,0.045,0.013,44,24,"서울 중구 덕수궁길 15",2016-04-11,"04"
"서울",111121,"중구",0.003,0.3,0.044,0.014,38,24,"서울 중구 덕수궁길 15",2016-04-11,"05"
"서울",111121,"중구",0.003,0.3,0.028,0.03,40,19,"서울 중구 덕수궁길 15",2016-04-11,"06"
"서울",111121,"중구",0.003,0.4,0.025,0.035,38,22,"서울 중구 덕수궁길 15",2016-04-11,"07"
"서울",111121,"중구",0.003,0.5,0.02,0.043,28,17,"서울 중구 덕수궁길 15",2016-04-11,"08"
"서울",111121,"중구",0.003,0.4,0.026,0.036,22,13,"서울 중구 덕수궁길 15",2016-04-11,"09"
"서울",111121,"중구",0.003,0.4,0.028,0.034,21,9,"서울 중구 덕수궁길 15",2016-04-11,"10"
"서울",111121,"중구",0.003,0.4,0.028,0.034,32,14,"서울 중구 덕수궁길 15",2016-04-11,"11"
"서울",111121,"중구",0.003,0.4,0.034,0.028,47,20,"서울 중구 덕수궁길 15",2016-04-11,"12"
"서울",111121,"중구",0.003,0.5,0.032,0.035,57,19,"서울 중구 덕수궁길 15",2016-04-11,"13"
"서울",111121,"중구",0.003,0.4,0.033,0.036,55,25,"서울 중구 덕수궁길 15",2016-04-11,"14"
"서울",111121,"중구",0.003,0.4,0.037,0.031,53,21,"서울 중구 덕수궁길 15",2016-04-11,"15"
"서울",111121,"중구",0.003,0.4,0.03,0.041,45,18,"서울 중구 덕수궁길 15",2016-04-11,"16"
"서울",111121,"중구",0.003,0.4,0.029,0.043,41,8,"서울 중구 덕수궁길 15",2016-04-11,"17"
"서울",111121,"중구",0.003,0.4,0.028,0.045,42,20,"서울 중구 덕수궁길 15",2016-04-11,"18"
"서울",111121,"중구",0.003,0.4,0.023,0.049,48,20,"서울 중구 덕수궁길 15",2016-04-11,"19"
"서울",111121,"중구",0.003,0.5,0.022,0.055,55,23,"서울 중구 덕수궁길 15",2016-04-11,"20"
"서울",111121,"중구",0.003,0.5,0.015,0.062,79,26,"서울 중구 덕수궁길 15",2016-04-11,"21"
"서울",111121,"중구",0.003,0.6,0.008,0.068,80,29,"서울 중구 덕수궁길 15",2016-04-11,"22"
"서울",111121,"중구",0.004,0.8,0.004,0.081,72,29,"서울 중구 덕수궁길 15",2016-04-11,"23"
"서울",111121,"중구",0.004,0.8,0.003,0.079,72,26,"서울 중구 덕수궁길 15",2016-04-11,"24"
"서울",111122,"한강대로",0.004,0.5,0.026,0.022,63,NA,"서울 용산구 한강대로 405",2016-04-11,"01"
"서울",111122,"한강대로",0.003,0.4,0.035,0.014,59,NA,"서울 용산구 한강대로 405",2016-04-11,"02"
"서울",111122,"한강대로",0.004,0.3,0.042,0.008,45,NA,"서울 용산구 한강대로 405",2016-04-11,"03"
"서울",111122,"한강대로",0.004,0.3,0.045,0.008,48,NA,"서울 용산구 한강대로 405",2016-04-11,"04"
"서울",111122,"한강대로",0.003,0.3,0.042,0.01,41,NA,"서울 용산구 한강대로 405",2016-04-11,"05"
"서울",111122,"한강대로",0.004,0.4,0.026,0.027,40,NA,"서울 용산구 한강대로 405",2016-04-11,"06"
"서울",111122,"한강대로",0.003,0.4,0.014,0.045,36,NA,"서울 용산구 한강대로 405",2016-04-11,"07"
"서울",111122,"한강대로",0.004,0.4,0.011,0.051,35,NA,"서울 용산구 한강대로 405",2016-04-11,"08"
"서울",111122,"한강대로",0.004,0.5,0.015,0.051,31,NA,"서울 용산구 한강대로 405",2016-04-11,"09"
"서울",111122,"한강대로",0.003,0.5,0.022,0.042,54,NA,"서울 용산구 한강대로 405",2016-04-11,"10"
"서울",111122,"한강대로",0.004,0.5,0.025,0.043,58,NA,"서울 용산구 한강대로 405",2016-04-11,"11"
"서울",111122,"한강대로",0.004,0.6,0.028,0.034,62,NA,"서울 용산구 한강대로 405",2016-04-11,"12"
"서울",111122,"한강대로",0.004,0.5,0.032,0.033,69,NA,"서울 용산구 한강대로 405",2016-04-11,"13"
"서울",111122,"한강대로",0.004,0.6,0.029,0.042,67,NA,"서울 용산구 한강대로 405",2016-04-11,"14"
"서울",111122,"한강대로",0.004,0.5,0.029,0.037,65,NA,"서울 용산구 한강대로 405",2016-04-11,"15"
"서울",111122,"한강대로",0.004,0.6,0.024,0.054,64,NA,"서울 용산구 한강대로 405",2016-04-11,"16"
"서울",111122,"한강대로",0.004,0.6,0.023,0.041,67,NA,"서울 용산구 한강대로 405",2016-04-11,"17"
"서울",111122,"한강대로",0.004,0.6,0.022,0.052,51,NA,"서울 용산구 한강대로 405",2016-04-11,"18"
"서울",111122,"한강대로",0.004,0.6,0.016,0.059,52,NA,"서울 용산구 한강대로 405",2016-04-11,"19"
"서울",111122,"한강대로",0.004,0.7,0.01,0.072,65,NA,"서울 용산구 한강대로 405",2016-04-11,"20"
"서울",111122,"한강대로",0.004,0.6,0.011,0.065,75,NA,"서울 용산구 한강대로 405",2016-04-11,"21"
"서울",111122,"한강대로",0.004,0.7,0.005,0.078,76,NA,"서울 용산구 한강대로 405",2016-04-11,"22"
"서울",111122,"한강대로",0.005,0.8,0.003,0.081,71,NA,"서울 용산구 한강대로 405",2016-04-11,"23"
"서울",111122,"한강대로",0.004,0.8,0.003,0.074,94,NA,"서울 용산구 한강대로 405",2016-04-11,"24"
"서울",111123,"종로구",0.004,0.2,0.031,0.01,67,30,"서울 종로구 종로35가길 19",2016-04-11,"01"
"서울",111123,"종로구",0.004,0.2,0.033,0.007,56,25,"서울 종로구 종로35가길 19",2016-04-11,"02"
"서울",111123,"종로구",0.004,0.2,0.036,0.006,48,25,"서울 종로구 종로35가길 19",2016-04-11,"03"
"서울",111123,"종로구",0.003,0.2,0.036,0.007,43,25,"서울 종로구 종로35가길 19",2016-04-11,"04"
"서울",111123,"종로구",0.003,0.2,0.034,0.008,36,20,"서울 종로구 종로35가길 19",2016-04-11,"05"
"서울",111123,"종로구",0.003,0.2,0.026,0.018,37,24,"서울 종로구 종로35가길 19",2016-04-11,"06"
"서울",111123,"종로구",0.003,0.2,0.019,0.028,35,18,"서울 종로구 종로35가길 19",2016-04-11,"07"
"서울",111123,"종로구",0.003,0.3,0.022,0.024,29,13,"서울 종로구 종로35가길 19",2016-04-11,"08"
"서울",111123,"종로구",0.003,0.3,0.026,0.02,19,7,"서울 종로구 종로35가길 19",2016-04-11,"09"
"서울",111123,"종로구",0.003,0.3,0.029,0.017,21,7,"서울 종로구 종로35가길 19",2016-04-11,"10"
"서울",111123,"종로구",0.003,0.3,0.029,0.018,31,12,"서울 종로구 종로35가길 19",2016-04-11,"11"
"서울",111123,"종로구",0.003,0.3,0.031,0.016,42,16,"서울 종로구 종로35가길 19",2016-04-11,"12"
"서울",111123,"종로구",0.004,0.3,0.033,0.018,46,22,"서울 종로구 종로35가길 19",2016-04-11,"13"
"서울",111123,"종로구",0.004,0.3,0.035,0.019,41,18,"서울 종로구 종로35가길 19",2016-04-11,"14"
"서울",111123,"종로구",0.003,0.3,0.034,0.024,37,17,"서울 종로구 종로35가길 19",2016-04-11,"15"
"서울",111123,"종로구",0.003,0.3,0.033,0.025,37,15,"서울 종로구 종로35가길 19",2016-04-11,"16"
"서울",111123,"종로구",0.003,0.3,0.031,0.029,37,21,"서울 종로구 종로35가길 19",2016-04-11,"17"
"서울",111123,"종로구",0.004,0.3,0.026,0.035,40,23,"서울 종로구 종로35가길 19",2016-04-11,"18"
"서울",111123,"종로구",0.004,0.4,0.018,0.044,40,25,"서울 종로구 종로35가길 19",2016-04-11,"19"
"서울",111123,"종로구",0.004,0.4,0.014,0.05,50,25,"서울 종로구 종로35가길 19",2016-04-11,"20"
"서울",111123,"종로구",0.004,0.4,0.014,0.051,62,34,"서울 종로구 종로35가길 19",2016-04-11,"21"
"서울",111123,"종로구",0.004,0.5,0.004,0.064,62,34,"서울 종로구 종로35가길 19",2016-04-11,"22"
"서울",111123,"종로구",0.004,0.5,0.003,0.064,58,37,"서울 종로구 종로35가길 19",2016-04-11,"23"
"서울",111123,"종로구",0.004,0.5,0.005,0.061,57,31,"서울 종로구 종로35가길 19",2016-04-11,"24"
"서울",111124,"청계천로",0.009,0.3,0.036,0.013,54,NA,"서울 중구 청계천로 184",2016-04-11,"01"
"서울",111124,"청계천로",0.009,0.2,0.04,0.01,50,NA,"서울 중구 청계천로 184",2016-04-11,"02"
"서울",111124,"청계천로",0.009,0.2,0.044,0.008,44,NA,"서울 중구 청계천로 184",2016-04-11,"03"
"서울",111124,"청계천로",0.009,0.2,0.046,0.008,38,NA,"서울 중구 청계천로 184",2016-04-11,"04"
"서울",111124,"청계천로",0.009,0.2,0.042,0.012,36,NA,"서울 중구 청계천로 184",2016-04-11,"05"
"서울",111124,"청계천로",0.008,0.3,0.028,0.026,35,NA,"서울 중구 청계천로 184",2016-04-11,"06"
"서울",111124,"청계천로",0.009,0.3,0.02,0.039,31,NA,"서울 중구 청계천로 184",2016-04-11,"07"
"서울",111124,"청계천로",0.01,0.3,0.024,0.034,26,NA,"서울 중구 청계천로 184",2016-04-11,"08"
"서울",111124,"청계천로",0.009,0.4,0.026,0.033,22,NA,"서울 중구 청계천로 184",2016-04-11,"09"
"서울",111124,"청계천로",0.011,0.5,0.029,0.034,25,NA,"서울 중구 청계천로 184",2016-04-11,"10"
"서울",111124,"청계천로",0.01,0.5,0.028,0.037,31,NA,"서울 중구 청계천로 184",2016-04-11,"11"
"서울",111124,"청계천로",0.01,0.6,0.027,0.038,37,NA,"서울 중구 청계천로 184",2016-04-11,"12"
"서울",111124,"청계천로",0.01,0.6,0.033,0.036,38,NA,"서울 중구 청계천로 184",2016-04-11,"13"
