"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.011,1.1,0.004,0.064,53,14,"서울 중구 덕수궁길 15",2016-02-03,"01"
"서울",111121,"중구",0.008,0.6,NA,0.036,46,23,"서울 중구 덕수궁길 15",2016-02-03,"02"
"서울",111121,"중구",0.007,0.7,0.005,0.049,43,18,"서울 중구 덕수궁길 15",2016-02-03,"03"
"서울",111121,"중구",0.007,0.8,0.003,0.053,37,14,"서울 중구 덕수궁길 15",2016-02-03,"04"
"서울",111121,"중구",0.007,0.8,0.002,0.057,43,20,"서울 중구 덕수궁길 15",2016-02-03,"05"
"서울",111121,"중구",0.007,1.1,0.003,0.063,41,18,"서울 중구 덕수궁길 15",2016-02-03,"06"
"서울",111121,"중구",0.008,1.3,0.003,0.075,50,23,"서울 중구 덕수궁길 15",2016-02-03,"07"
"서울",111121,"중구",0.008,1.6,0.003,0.083,66,30,"서울 중구 덕수궁길 15",2016-02-03,"08"
"서울",111121,"중구",0.009,1.7,0.003,0.087,57,30,"서울 중구 덕수궁길 15",2016-02-03,"09"
"서울",111121,"중구",0.009,1.9,0.003,0.092,68,35,"서울 중구 덕수궁길 15",2016-02-03,"10"
"서울",111121,"중구",0.01,1.9,0.004,0.094,76,40,"서울 중구 덕수궁길 15",2016-02-03,"11"
"서울",111121,"중구",0.01,1.5,0.005,0.085,77,44,"서울 중구 덕수궁길 15",2016-02-03,"12"
"서울",111121,"중구",0.01,1,0.008,0.065,47,21,"서울 중구 덕수궁길 15",2016-02-03,"13"
"서울",111121,"중구",0.008,0.7,0.022,0.04,43,18,"서울 중구 덕수궁길 15",2016-02-03,"14"
"서울",111121,"중구",0.009,0.7,0.019,0.046,46,24,"서울 중구 덕수궁길 15",2016-02-03,"15"
"서울",111121,"중구",0.009,0.7,0.035,0.028,58,19,"서울 중구 덕수궁길 15",2016-02-03,"16"
"서울",111121,"중구",0.009,0.7,0.036,0.029,45,17,"서울 중구 덕수궁길 15",2016-02-03,"17"
"서울",111121,"중구",0.009,0.7,0.031,0.035,44,20,"서울 중구 덕수궁길 15",2016-02-03,"18"
"서울",111121,"중구",0.008,0.8,0.017,0.053,43,20,"서울 중구 덕수궁길 15",2016-02-03,"19"
"서울",111121,"중구",0.008,0.9,0.004,0.069,62,21,"서울 중구 덕수궁길 15",2016-02-03,"20"
"서울",111121,"중구",0.008,1.1,0.002,0.075,60,28,"서울 중구 덕수궁길 15",2016-02-03,"21"
"서울",111121,"중구",0.008,1.1,0.002,0.076,69,26,"서울 중구 덕수궁길 15",2016-02-03,"22"
"서울",111121,"중구",0.009,1.3,0.002,0.076,60,27,"서울 중구 덕수궁길 15",2016-02-03,"23"
"서울",111121,"중구",0.008,1.3,0.002,0.071,59,32,"서울 중구 덕수궁길 15",2016-02-03,"24"
"서울",111122,"한강대로",0.007,0.9,0.002,0.068,63,NA,"서울 용산구 한강대로 405",2016-02-03,"01"
"서울",111122,"한강대로",0.006,1,0.007,0.051,43,NA,"서울 용산구 한강대로 405",2016-02-03,"02"
"서울",111122,"한강대로",0.006,0.9,0.007,0.049,53,NA,"서울 용산구 한강대로 405",2016-02-03,"03"
"서울",111122,"한강대로",0.006,1,0.002,0.056,50,NA,"서울 용산구 한강대로 405",2016-02-03,"04"
"서울",111122,"한강대로",0.006,1,0.002,0.057,55,NA,"서울 용산구 한강대로 405",2016-02-03,"05"
"서울",111122,"한강대로",0.005,1.1,0.003,0.065,50,NA,"서울 용산구 한강대로 405",2016-02-03,"06"
"서울",111122,"한강대로",0.005,1.2,0.003,0.076,61,NA,"서울 용산구 한강대로 405",2016-02-03,"07"
"서울",111122,"한강대로",0.006,1.3,0.003,0.072,67,NA,"서울 용산구 한강대로 405",2016-02-03,"08"
"서울",111122,"한강대로",0.006,1.4,0.003,0.083,74,NA,"서울 용산구 한강대로 405",2016-02-03,"09"
"서울",111122,"한강대로",0.007,1.4,0.003,0.077,82,NA,"서울 용산구 한강대로 405",2016-02-03,"10"
"서울",111122,"한강대로",0.007,1.4,0.004,0.085,85,NA,"서울 용산구 한강대로 405",2016-02-03,"11"
"서울",111122,"한강대로",0.008,1,0.007,0.064,84,NA,"서울 용산구 한강대로 405",2016-02-03,"12"
"서울",111122,"한강대로",0.008,1,0.008,0.068,92,NA,"서울 용산구 한강대로 405",2016-02-03,"13"
"서울",111122,"한강대로",0.007,0.8,0.012,0.06,102,NA,"서울 용산구 한강대로 405",2016-02-03,"14"
"서울",111122,"한강대로",0.008,0.6,0.013,0.053,76,NA,"서울 용산구 한강대로 405",2016-02-03,"15"
"서울",111122,"한강대로",0.009,0.6,0.024,0.038,84,NA,"서울 용산구 한강대로 405",2016-02-03,"16"
