"지역","측정소코드","측정소명","SO2","CO","O3","NO2","PM10","PM25","주소","측정일","측정시간"
"서울",111121,"중구",0.003,0.5,0.04,0.021,43,39,"서울 중구 덕수궁길 15",2016-04-19,"01"
"서울",111121,"중구",0.003,0.4,0.045,0.014,33,24,"서울 중구 덕수궁길 15",2016-04-19,"02"
"서울",111121,"중구",0.003,0.4,0.047,0.01,24,19,"서울 중구 덕수궁길 15",2016-04-19,"03"
"서울",111121,"중구",0.003,0.4,0.045,0.01,24,20,"서울 중구 덕수궁길 15",2016-04-19,"04"
"서울",111121,"중구",0.003,0.4,0.04,0.014,34,20,"서울 중구 덕수궁길 15",2016-04-19,"05"
"서울",111121,"중구",0.002,0.4,0.034,0.019,28,15,"서울 중구 덕수궁길 15",2016-04-19,"06"
"서울",111121,"중구",0.003,0.4,0.026,0.027,27,18,"서울 중구 덕수궁길 15",2016-04-19,"07"
"서울",111121,"중구",0.003,0.5,0.029,0.025,30,13,"서울 중구 덕수궁길 15",2016-04-19,"08"
"서울",111121,"중구",0.003,0.5,0.026,0.029,33,19,"서울 중구 덕수궁길 15",2016-04-19,"09"
"서울",111121,"중구",0.004,0.5,0.028,0.027,35,10,"서울 중구 덕수궁길 15",2016-04-19,"10"
"서울",111121,"중구",0.004,0.5,0.026,0.03,45,21,"서울 중구 덕수궁길 15",2016-04-19,"11"
"서울",111121,"중구",0.004,0.5,0.024,0.033,48,16,"서울 중구 덕수궁길 15",2016-04-19,"12"
"서울",111121,"중구",0.003,0.5,0.026,0.033,54,20,"서울 중구 덕수궁길 15",2016-04-19,"13"
"서울",111121,"중구",0.003,0.5,0.027,0.034,46,18,"서울 중구 덕수궁길 15",2016-04-19,"14"
"서울",111121,"중구",0.003,0.4,0.034,0.03,53,24,"서울 중구 덕수궁길 15",2016-04-19,"15"
"서울",111121,"중구",0.003,0.4,0.035,0.031,46,14,"서울 중구 덕수궁길 15",2016-04-19,"16"
"서울",111121,"중구",0.004,0.4,0.043,0.031,49,17,"서울 중구 덕수궁길 15",2016-04-19,"17"
"서울",111121,"중구",0.005,0.5,0.034,0.043,81,29,"서울 중구 덕수궁길 15",2016-04-19,"18"
"서울",111121,"중구",0.005,0.5,0.026,0.051,89,31,"서울 중구 덕수궁길 15",2016-04-19,"19"
"서울",111121,"중구",0.003,0.5,0.03,0.042,71,22,"서울 중구 덕수궁길 15",2016-04-19,"20"
"서울",111121,"중구",0.003,0.4,0.036,0.033,48,18,"서울 중구 덕수궁길 15",2016-04-19,"21"
"서울",111121,"중구",0.003,0.4,0.027,0.041,50,10,"서울 중구 덕수궁길 15",2016-04-19,"22"
"서울",111121,"중구",0.003,0.6,0.007,0.066,49,20,"서울 중구 덕수궁길 15",2016-04-19,"23"
"서울",111121,"중구",0.003,0.7,0.002,0.069,56,19,"서울 중구 덕수궁길 15",2016-04-19,"24"
"서울",111122,"한강대로",0.004,0.5,0.032,0.033,47,NA,"서울 용산구 한강대로 405",2016-04-19,"01"
"서울",111122,"한강대로",0.004,0.5,0.04,0.016,39,NA,"서울 용산구 한강대로 405",2016-04-19,"02"
"서울",111122,"한강대로",0.003,0.4,0.043,0.011,31,NA,"서울 용산구 한강대로 405",2016-04-19,"03"
"서울",111122,"한강대로",0.003,0.4,0.041,0.012,27,NA,"서울 용산구 한강대로 405",2016-04-19,"04"
"서울",111122,"한강대로",0.004,0.4,0.04,0.012,37,NA,"서울 용산구 한강대로 405",2016-04-19,"05"
"서울",111122,"한강대로",0.003,0.4,0.026,0.031,30,NA,"서울 용산구 한강대로 405",2016-04-19,"06"
"서울",111122,"한강대로",0.003,0.5,0.019,0.046,30,NA,"서울 용산구 한강대로 405",2016-04-19,"07"
"서울",111122,"한강대로",0.004,0.5,0.021,0.044,36,NA,"서울 용산구 한강대로 405",2016-04-19,"08"
"서울",111122,"한강대로",0.004,0.6,0.016,0.048,43,NA,"서울 용산구 한강대로 405",2016-04-19,"09"
"서울",111122,"한강대로",0.004,0.6,0.014,0.059,51,NA,"서울 용산구 한강대로 405",2016-04-19,"10"
"서울",111122,"한강대로",0.005,0.6,0.018,0.045,69,NA,"서울 용산구 한강대로 405",2016-04-19,"11"
"서울",111122,"한강대로",0.004,0.5,0.021,0.041,64,NA,"서울 용산구 한강대로 405",2016-04-19,"12"
"서울",111122,"한강대로",0.004,0.6,0.02,0.048,56,NA,"서울 용산구 한강대로 405",2016-04-19,"13"
"서울",111122,"한강대로",0.004,0.5,0.023,0.036,70,NA,"서울 용산구 한강대로 405",2016-04-19,"14"
"서울",111122,"한강대로",0.004,0.5,0.022,0.05,64,NA,"서울 용산구 한강대로 405",2016-04-19,"15"
"서울",111122,"한강대로",0.004,0.6,0.023,0.053,53,NA,"서울 용산구 한강대로 405",2016-04-19,"16"
"서울",111122,"한강대로",0.005,0.6,0.028,0.051,78,NA,"서울 용산구 한강대로 405",2016-04-19,"17"
"서울",111122,"한강대로",0.006,0.6,0.02,0.067,83,NA,"서울 용산구 한강대로 405",2016-04-19,"18"
"서울",111122,"한강대로",0.005,0.6,0.015,0.078,82,NA,"서울 용산구 한강대로 405",2016-04-19,"19"
"서울",111122,"한강대로",0.005,0.5,0.017,0.061,68,NA,"서울 용산구 한강대로 405",2016-04-19,"20"
"서울",111122,"한강대로",0.004,0.5,0.024,0.049,56,NA,"서울 용산구 한강대로 405",2016-04-19,"21"
"서울",111122,"한강대로",0.004,0.6,0.017,0.057,48,NA,"서울 용산구 한강대로 405",2016-04-19,"22"
"서울",111122,"한강대로",0.004,0.6,0.004,0.081,53,NA,"서울 용산구 한강대로 405",2016-04-19,"23"
"서울",111122,"한강대로",0.004,0.6,0.003,0.076,51,NA,"서울 용산구 한강대로 405",2016-04-19,"24"
"서울",111123,"종로구",0.004,0.3,0.029,0.02,46,30,"서울 종로구 종로35가길 19",2016-04-19,"01"
"서울",111123,"종로구",0.004,0.3,0.033,0.011,36,22,"서울 종로구 종로35가길 19",2016-04-19,"02"
"서울",111123,"종로구",0.003,0.2,0.035,0.007,28,16,"서울 종로구 종로35가길 19",2016-04-19,"03"
"서울",111123,"종로구",0.003,0.2,0.033,0.007,27,18,"서울 종로구 종로35가길 19",2016-04-19,"04"
"서울",111123,"종로구",0.003,0.2,0.03,0.011,28,19,"서울 종로구 종로35가길 19",2016-04-19,"05"
"서울",111123,"종로구",0.003,0.3,0.023,0.018,30,19,"서울 종로구 종로35가길 19",2016-04-19,"06"
"서울",111123,"종로구",0.003,0.3,0.023,0.018,29,17,"서울 종로구 종로35가길 19",2016-04-19,"07"
"서울",111123,"종로구",0.003,0.3,0.022,0.022,28,14,"서울 종로구 종로35가길 19",2016-04-19,"08"
"서울",111123,"종로구",0.003,0.3,0.023,0.022,28,14,"서울 종로구 종로35가길 19",2016-04-19,"09"
"서울",111123,"종로구",0.003,0.4,0.018,0.032,37,15,"서울 종로구 종로35가길 19",2016-04-19,"10"
"서울",111123,"종로구",0.004,0.3,0.02,0.029,48,26,"서울 종로구 종로35가길 19",2016-04-19,"11"
"서울",111123,"종로구",0.004,0.4,0.021,0.029,45,19,"서울 종로구 종로35가길 19",2016-04-19,"12"
"서울",111123,"종로구",0.004,0.4,0.022,0.031,44,20,"서울 종로구 종로35가길 19",2016-04-19,"13"
"서울",111123,"종로구",0.003,0.3,0.025,0.027,44,21,"서울 종로구 종로35가길 19",2016-04-19,"14"
"서울",111123,"종로구",0.003,0.3,0.025,0.028,44,21,"서울 종로구 종로35가길 19",2016-04-19,"15"
"서울",111123,"종로구",0.003,0.3,0.029,0.026,47,19,"서울 종로구 종로35가길 19",2016-04-19,"16"
"서울",111123,"종로구",0.003,0.3,0.032,0.03,48,26,"서울 종로구 종로35가길 19",2016-04-19,"17"
"서울",111123,"종로구",0.005,0.4,0.025,0.04,57,31,"서울 종로구 종로35가길 19",2016-04-19,"18"
"서울",111123,"종로구",0.005,0.4,0.021,0.043,66,31,"서울 종로구 종로35가길 19",2016-04-19,"19"
"서울",111123,"종로구",0.004,0.3,0.024,0.036,60,29,"서울 종로구 종로35가길 19",2016-04-19,"20"
"서울",111123,"종로구",0.003,0.3,0.028,0.03,49,19,"서울 종로구 종로35가길 19",2016-04-19,"21"
"서울",111123,"종로구",0.003,0.3,0.028,0.029,43,14,"서울 종로구 종로35가길 19",2016-04-19,"22"
"서울",111123,"종로구",0.003,0.4,0.011,0.05,40,15,"서울 종로구 종로35가길 19",2016-04-19,"23"
"서울",111123,"종로구",0.004,0.4,0.009,0.052,44,20,"서울 종로구 종로35가길 19",2016-04-19,"24"
"서울",111124,"청계천로",0.01,0.3,0.04,0.021,39,NA,"서울 중구 청계천로 184",2016-04-19,"01"
"서울",111124,"청계천로",0.009,0.3,0.046,0.013,31,NA,"서울 중구 청계천로 184",2016-04-19,"02"
"서울",111124,"청계천로",0.008,0.2,0.047,0.01,29,NA,"서울 중구 청계천로 184",2016-04-19,"03"
"서울",111124,"청계천로",0.009,0.2,0.046,0.011,30,NA,"서울 중구 청계천로 184",2016-04-19,"04"
"서울",111124,"청계천로",0.01,0.2,0.04,0.013,27,NA,"서울 중구 청계천로 184",2016-04-19,"05"
"서울",111124,"청계천로",0.009,0.3,0.026,0.029,28,NA,"서울 중구 청계천로 184",2016-04-19,"06"
"서울",111124,"청계천로",0.009,0.3,0.022,0.038,28,NA,"서울 중구 청계천로 184",2016-04-19,"07"
"서울",111124,"청계천로",0.008,0.3,0.021,0.036,30,NA,"서울 중구 청계천로 184",2016-04-19,"08"
"서울",111124,"청계천로",0.008,0.5,0.021,0.045,33,NA,"서울 중구 청계천로 184",2016-04-19,"09"
"서울",111124,"청계천로",0.011,0.5,0.019,0.044,41,NA,"서울 중구 청계천로 184",2016-04-19,"10"
"서울",111124,"청계천로",0.01,0.8,0.015,0.046,45,NA,"서울 중구 청계천로 184",2016-04-19,"11"
